Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal,MACD_Hist
2022-03-29,107.1432271287617,107.90229320102496,105.75886130105565,106.87343514161311,7683,100.55997450827437,92.39271348052803,56.97780317147828,3.3798246080282723,3.1789788890253208,0.20084571900295156
2022-03-30,105.01966813108429,105.8405644678673,105.66528952288213,105.79995362790943,1277,101.14677143039374,92.76885979978124,70.12301734987113,3.418119625554496,3.2268070363311563,0.19131258922333982
2022-03-31,105.94519929835181,107.50079468595997,105.16685366234088,106.94507979911793,1232,101.75495551263415,93.160171371507,69.20772943329375,3.5005190104870536,3.2815494311623357,0.21896957932471794
2022-04-01,106.49933198286438,107.21630413149212,104.34524631616594,105.6104136768082,6690,102.25964129768725,93.49790032082694,63.88799329548678,3.4187158862415714,3.3089827221781833,0.10973316406338807
2022-04-02,107.98152737180772,108.02560925473286,107.48255707867506,107.73019215584054,8659,102.71866185512735,93.8710421077339,65.10502545414198,3.4847645321117398,3.344139084164895,0.14062544794684495
2022-04-03,106.91157029018643,107.41911177699495,106.08173787269737,106.28124325108132,1025,103.10630175561786,94.21843172013055,60.104305064845086,3.3812139627459032,3.3515540598810967,0.029659902864806575
2022-04-04,104.02860969212401,104.51497654307065,102.17382406494467,104.06706798615136,8468,103.12135619418612,94.53133031143162,59.3331656989072,3.0849228805674898,3.298227824018375,-0.21330494345088535
2022-04-05,102.51510315391329,103.33083166529202,101.92314352181903,103.30578874159708,7410,103.36072598132857,94.87967266844186,58.2904035754747,2.756901347892679,3.1899625287932363,-0.4330611809005571
2022-04-06,99.62355087873537,100.86021462122997,98.71118808106645,100.37599788129046,9652,103.36946012805792,95.19312580104945,49.60129002751338,2.234771231181213,2.998924269270832,-0.7641530380896189
2022-04-07,101.39765403426257,102.99443637850104,99.24679088045211,101.02272780422965,4764,103.39929091813902,95.53420944185994,43.7633104898093,1.8518184415000718,2.7695031037166804,-0.9176846622166086
2022-04-08,103.51036682762305,105.31651364057204,102.46950992546167,103.65484946708183,7599,103.48728728984493,95.91674325695939,52.31233752942714,1.7406506797665742,2.563732618926659,-0.823081939160085
2022-04-09,103.09608107279982,105.70779029091506,102.64393365384332,103.71729638642435,6102,103.56649477506176,96.288016504665,51.48770112899524,1.6386984761933974,2.378725790380007,-0.7400273141866096
2022-04-10,103.2660872068232,104.29119506701753,102.39432953203139,103.28345009106567,8006,103.72137987774155,96.67556692263608,52.78509706581315,1.5055379458303122,2.204088221470068,-0.6985502756397559
2022-04-11,101.58701381328872,102.70512881297091,101.83059795587785,102.48021303261372,4483,103.85556855789336,97.0352955191855,46.24044036925022,1.3199768766855158,2.027265952513158,-0.7072890758276422
2022-04-12,103.89646927216599,104.8631747674393,102.82483563572913,103.72641727537359,2994,104.01378789138496,97.43207436965005,41.653284000080006,1.2589641053912715,1.8736055830887808,-0.6146414776975093
2022-04-13,102.59320493756942,104.00604713497563,101.47413293496676,103.06939915769621,9682,103.98572792730809,97.80399235483901,42.594250674496465,1.1444032056122069,1.7277651075934661,-0.5833619019812593
2022-04-14,102.08344201861478,103.1932179421375,100.25786092663841,101.47951893089136,2072,103.9290405176296,98.12246227491254,35.52562190673025,0.9147778306486032,1.5651676522044937,-0.6503898215558905
2022-04-15,100.81945151283948,101.4018169915093,99.39676549969975,101.20329139143867,7707,103.83627713272692,98.39888446950245,37.63550598650648,0.7024118461977196,1.392616491003139,-0.6902046448054193
2022-04-16,104.04425097461134,105.15440061019417,103.21406635482806,104.13751622364107,1215,103.9391253768437,98.70024474187174,40.36099307740388,0.7620927641261659,1.2665117456277444,-0.5044189815015785
2022-04-17,107.13828787791309,108.51978368590291,106.88141083117587,108.19509310097806,8605,104.14794725614217,99.11153041402986,54.50428701978663,1.123847846574165,1.2379789658170286,-0.11413111924286357
2022-04-18,107.69893968445791,109.33319974214312,107.25627165781903,108.62782296003117,3606,104.23566664706308,99.56734988410979,61.71628596693028,1.4289865711906629,1.2761804868917555,0.1528060842989074
2022-04-19,111.21064831598223,113.09385384870646,110.1313844849256,111.45028078247022,9350,104.51818300479113,100.03241423866119,68.91912699079028,1.8769239558432673,1.396329180682058,0.4805947751612094
2022-04-20,113.54376497067496,114.67075136065466,111.99310553485489,113.5893396610212,5781,104.8503959978863,100.53139865046974,81.86431601668329,2.3771197779387876,1.592487300133404,0.7846324778053837
2022-04-21,109.58633097671078,110.18975055228843,108.84820059000913,109.36755092890328,4313,105.03825286049104,100.9619775952957,67.16418864809097,2.4051405399479364,1.7550179480963104,0.650122591851626
2022-04-22,111.10864490503329,112.45380611984186,110.43021894555623,111.57354379299522,8763,105.23042044234879,101.40693686225536,66.5783130749426,2.5756617581453582,1.9191467101061201,0.6565150480392381
2022-04-23,112.19973341446678,112.79088591964268,111.53092331686618,111.76389471462068,6939,105.50455301552574,101.91995335243551,66.75634979794337,2.6950934213283233,2.074336052350561,0.6207573689777623
2022-04-24,120.70264475804228,121.72102685882666,118.9179139892284,119.83950694764314,3295,106.29317496360034,102.63435574053294,76.15295786640124,3.4021603051307068,2.3399009029065905,1.0622594022241163
2022-04-25,120.10755113902324,121.57004334994205,118.27411861028676,119.4390484227515,6685,107.09983794765806,103.31233074906243,77.13449986007106,3.8854136188861617,2.6490034461025047,1.236410172783657
2022-04-26,119.11469558580102,122.5186895574149,118.65342173672413,120.22165128655833,2696,108.09212061792144,103.92250969409979,76.79017178299154,4.2821825277003995,2.9756392624220838,1.3065432652783158
2022-04-27,122.57866174433131,124.55637270336607,120.29526369527927,122.62646902889864,2946,109.17230767915491,104.58247116323915,80.05655955233837,4.736078871286281,3.3277271841949236,1.4083516870913577
2022-04-28,118.90639168105056,120.60945269791384,118.41359945357749,119.8534009153627,3783,109.98223525156894,105.11275019175947,77.24723363474676,4.816509845138029,3.625483716383545,1.1910261287544839
2022-04-29,122.05275135211826,124.37418485331207,120.86113231433698,122.68569910344071,4644,110.93065538741976,105.68518387011787,79.6120874182932,5.050574881305721,3.9105019493679807,1.1400729319377403
2022-04-30,128.36151806093036,128.23678515881684,125.83701311946555,127.12418633713425,6241,112.1226921997232,106.33203963377434,80.42391805859232,5.530470117671285,4.234495583028642,1.2959745346426432
2022-05-01,130.88372311871848,132.49773854406487,130.15446118902256,131.82629286395112,7420,113.58999619129006,107.05823153153844,80.75230858726717,6.2185279304368635,4.631302052510287,1.5872258779265769
2022-05-02,129.51220276171964,131.69319382400388,129.33134694278914,129.51508277967537,8557,114.87942946650514,107.67753756699119,75.9145146050514,6.502368113995445,5.005515264807318,1.4968528491881266
2022-05-03,133.58173755873156,133.36923193728023,132.58877369258852,133.26681279620814,3645,116.38930014843075,108.37230491808992,76.45737655687783,6.949932269224931,5.394398665690841,1.5555336035340899
2022-05-04,130.17208836609768,131.9853251014282,128.7088442623659,129.64710840640507,7589,117.79767962220642,108.8899275019223,68.79850487098199,6.932635091722716,5.702045950897217,1.230589140825499
2022-05-05,131.39993523678555,132.45468246746688,130.0031329971831,131.24336535758613,7353,119.29968332051381,109.54442694909908,77.28699011704504,6.967415520363929,5.95511986479056,1.0122956555733689
2022-05-06,135.8443165224815,138.9377471858524,137.0641509209274,137.1894014023322,2932,120.95227757944835,110.28418867821163,79.22533905068306,7.3895920589615685,6.242014303624762,1.1475777553368065
2022-05-07,134.09854305431168,136.34011677077575,134.18874127701577,134.56558978243606,2757,122.27080241352125,110.9669782338082,74.64611118166606,7.4268383681394,6.4789791165276895,0.9478592516117104
2022-05-08,131.18124965753233,133.48241907376732,130.40879763878922,131.13479740219407,6085,123.39615113562941,111.55177574119281,63.57170490599316,7.097702171286329,6.602723727479418,0.4949784438069109
2022-05-09,130.37852894480756,133.13608690825507,128.90773278759926,131.46212788470743,6637,124.39674349074126,112.13835536524519,64.47160127658118,6.785058270120018,6.639190636007538,0.14586763411247983
2022-05-10,129.82110189438646,131.80890660111635,129.34720500196917,130.21009953749595,2116,125.227781484565,112.73884239524574,61.88827039117007,6.362909838145271,6.583934476435085,-0.22102463828981467
2022-05-11,125.11786796281928,126.46532762262422,125.07936212144172,126.29696860913565,1492,126.07425236857662,113.26885297883689,54.21722082064042,5.647496379057742,6.3966468569596175,-0.7491504779018756
2022-05-12,123.59908436287688,125.94207345700612,124.16081515441108,124.64968551888735,9811,126.72805945487121,113.7506060771038,55.65703583748165,4.891221127512864,6.095561711070268,-1.2043405835574035
2022-05-13,121.83864049600021,122.4570175976859,120.59892707188523,122.09033392857643,8888,127.244381415569,114.11980078689065,49.293238794668845,4.0387925713487505,5.684207883125964,-1.6454153117772137
2022-05-14,122.40806569088794,125.13260722072853,122.62164789089586,123.31389067796137,7474,127.4181006020849,114.53381325796065,45.102992729375075,3.4225149808993365,5.231869302680639,-1.8093543217813028
2022-05-15,121.2912262261232,122.36848929228286,120.62615469673818,121.12760500232824,5958,127.50252843106375,114.89519417621739,35.299359129235754,2.7262688378368978,4.730749209711891,-2.004480371874993
2022-05-16,125.47736740172199,126.70431065493776,123.71222128817288,125.00369099260284,3743,127.74163041636601,115.35365696924335,44.05666730982083,2.4589116954841046,4.276381706866333,-1.8174700113822286
2022-05-17,123.862482062625,123.22492079688593,123.10874579304225,123.12230352654996,8866,127.76642214124854,115.73572992947416,35.94282966448034,2.071339872183728,3.8353733399298124,-1.7640334677460845
2022-05-18,124.11665870342871,125.07722826466929,124.84633689342486,124.8654763551758,8160,128.01702591323922,116.09557075374542,43.01064032693673,1.8831382434235735,3.444926320628565,-1.5617880772049917
2022-05-19,124.25485672325254,126.87877799477636,124.53867502607378,125.08672703258333,6451,128.13707730969634,116.48130622183889,40.62388620818206,1.7318761866847439,3.102316293839801,-1.3704401071550572
2022-05-20,121.14036859563389,122.28210055853708,122.01638385147977,122.10606187070981,6258,127.88617108637511,116.78452586327072,24.748422338999944,1.3558556884443647,2.753024172760714,-1.3971684843163494
2022-05-21,123.05902452459665,122.89905721190682,122.4590113764404,122.72415877246942,9548,127.43106438180102,117.12680076518394,28.748648180274046,1.0951082624597177,2.421440990700515,-1.3263327282407973
2022-05-22,124.67409492339486,124.19143684429355,123.31990070639272,124.16136874712147,8186,127.16337868017335,117.45542429700957,36.52052247199153,0.9929883311054084,2.135750458781494,-1.1427621276760855
2022-05-23,121.5736169745978,125.07102367464928,120.75340343923506,122.72332307219894,7102,126.63620419397287,117.78426589343191,33.80356172038,0.7869478372459042,1.865989934474376,-1.0790420972284718
2022-05-24,124.31410922343557,125.05673751090444,121.82896910733965,123.23894250474174,1619,126.3157958988897,118.16770338380373,36.71712344870923,0.6576840678751097,1.6243287611545227,-0.966644693279413
2022-05-25,122.83251822865086,124.81878139825433,122.6722870184636,123.94311976562737,1882,125.95078361929177,118.58045000428434,44.89008861205974,0.605087744388868,1.420480557801392,-0.8153928134125239
2022-05-26,126.06337945724093,126.70637482857566,125.21999306311142,125.95934626928414,9988,125.38928086263938,119.09211697204421,52.79828505019738,0.7178227932951984,1.2799490049001534,-0.562126211604955
2022-05-27,123.45697137422655,123.80279188708295,120.65187067375402,122.94292115503684,4642,124.80814743126942,119.53052083906036,51.786779876650904,0.5573411524893004,1.1354274344179829,-0.5780862819286825
2022-05-28,123.12536377381112,124.11211845373704,121.24812513157272,122.21857740252098,2296,124.36233643128574,119.90179539776915,47.655478335755,0.3674737994920747,0.9818367074328013,-0.6143629079407266
2022-05-29,122.24442073425628,123.33331704953852,121.51120939692466,121.72323366098192,9436,123.87539172009949,120.2619141432603,51.3744398906057,0.17501499027470402,0.8204723640011818,-0.6454573737264778
2022-05-30,121.41397789265488,121.13270174641225,119.19627064074041,120.68569263877791,3895,123.39917137516356,120.60995899421454,38.53395711621306,-0.06053310407739332,0.6442712703854668,-0.7048043744628602
2022-05-31,120.96282646259472,121.77506086038989,121.07619738946747,121.35248883693916,7593,123.15194738655376,120.98740451030103,44.97637438083531,-0.19119777639079416,0.47717746103021463,-0.6683752374210088
2022-06-01,123.02716293372373,122.4979609962219,121.41324766682379,122.25736913086426,1929,123.0323315671526,121.35802354741087,42.22695942797776,-0.21920730787432774,0.33790050724930615,-0.5571078151236339
2022-06-02,117.87146473466301,120.4394968421106,117.66337908590016,118.86969715567133,6366,122.87129972850735,121.67402950737036,34.413035978527375,-0.5088956475662911,0.1685412762861867,-0.6774369238524778
2022-06-03,122.85911660755964,123.76006887739042,119.76528587193283,121.89658060079924,9711,122.80043422464924,122.08237074076851,49.476015479367916,-0.4885992782256636,0.037113165383816635,-0.5257124436094802
2022-06-04,122.7912586452105,123.32477994955067,121.46357972170854,122.67449123458441,4212,122.87777853626206,122.51179473763142,49.87674983137579,-0.40507393227821353,-0.051324254148589404,-0.3537496781296241
2022-06-05,119.94979868399717,119.24333269026883,117.51931042927099,119.19340266678888,3409,122.58726411997134,122.81291246649438,38.807334602279816,-0.6127112941973252,-0.16360166215833657,-0.44910963203898857
2022-06-06,126.16730040970965,126.49527819611747,123.78012097236326,126.28773272452165,9199,122.74553557986992,123.17476525896527,56.399474291560075,-0.20247821081969164,-0.1713769718906076,-0.031101238929084035
2022-06-07,127.9202462882844,130.02305595495523,127.21852901261434,127.55396819295808,4423,122.87996017175904,123.5532881636238,57.54378970414437,0.22224715638358816,-0.09265214623576845,0.3148993026193566
2022-06-08,124.67887090179309,125.34939417612783,123.92836580128274,124.61306856983994,7976,122.85627724862186,123.8165439193712,51.08628920989461,0.3178747857512718,-0.010546759838360398,0.3284215455896322
2022-06-09,126.908411108669,128.2667242716481,125.32642491616438,126.32330801885625,8594,123.0671395560292,124.0712232865279,50.59606079903265,0.525603570667414,0.09668330626279449,0.42892026440461956
2022-06-10,122.90950098869463,125.4951105726758,122.90092844297396,123.94661191376683,6158,123.12826221309408,124.36280450622516,51.678925844768024,0.49277026760977094,0.1759006985321898,0.3168695690775811
2022-06-11,124.86844853257195,126.93845730158476,124.94057451714971,125.97615158277708,4667,123.21900135487684,124.6508566620208,56.02251475335112,0.623331154564184,0.26538678973858865,0.35794436482559533
2022-06-12,130.93404949893755,132.14103965399045,129.21084592153454,131.59967212867087,6973,123.66281880770046,125.04757221030181,63.59483413300643,1.1671188884081403,0.44573320947249895,0.7213856789356413
2022-06-13,128.6400876722532,129.83646113994558,127.6723579015534,129.5220168659428,7236,123.97697252576052,125.2412224086678,61.824539791096846,1.4141240277160279,0.6394113731212048,0.7747126545948231
2022-06-14,133.0901298412762,133.73277995861733,130.50163886888973,132.10781951499612,9277,124.38520751322892,125.49459783051269,63.68942523037265,1.797806054417734,0.8710903093805107,0.9267157450372232
2022-06-15,132.52117904852787,135.3342861791464,132.44498428241712,133.269583749075,3468,124.75071938721847,125.75555647976303,63.92532678438275,2.1706001617667425,1.130992279857757,1.0396078819089856
2022-06-16,136.83660178505852,137.29214395950385,133.31332466296075,135.54656378008622,7217,125.38090151847094,126.01395837478678,71.69797521993847,2.619578565590757,1.428709537004357,1.1908690285864
2022-06-17,138.3080811110547,140.23243251770674,136.11023241107122,138.7607302920055,4619,126.20800916294517,126.39210496231962,71.83523377173404,3.1978902724938365,1.782545684102253,1.4153445883915836
2022-06-18,137.27214087029577,138.26636355206904,135.88147366516162,138.1504519425366,2636,127.02937007702289,126.70140001910154,70.12520690536442,3.56585712298741,2.1392079718792845,1.4266491511081254
2022-06-19,136.94040745546582,138.78877439684425,136.14728761315266,136.15154944308986,9155,127.80266291723851,126.88194728122066,72.93686528490558,3.654057081418415,2.4421777937871108,1.2118792876313043
2022-06-20,136.95431997492327,138.70180605244,134.78333836111423,136.52098115037182,4583,128.56108753291014,126.97584104694909,66.91887191961578,3.710988272434747,2.695939889516638,1.015048382918109
2022-06-21,134.37387393834769,135.16570411238882,134.2412929394771,134.3787230847299,5009,129.16715523060344,127.07311385305016,60.965880437504005,3.542409635972575,2.865233838807826,0.6771757971647494
2022-06-22,134.3874074906174,136.86976900166374,133.54715127054828,134.2387687923406,4326,129.9356088124369,127.09255297297281,66.99621402399589,3.3587985711352815,2.963946785273317,0.39485178586196445
2022-06-23,135.81824582455732,136.8532065338378,135.0644277619332,135.22541280546616,9148,130.60205042267023,127.20411906095404,66.13074543173417,3.255373486385224,3.0222321254956985,0.23314136088952564
2022-06-24,135.30496359067607,137.62850447891668,134.40095198054297,136.04380459284485,3217,131.27051609058324,127.3001278456592,73.23229903790964,3.2025289786780604,3.058291496132171,0.14423748254588942
2022-06-25,139.75603899513038,140.4527644716178,136.48212312778065,138.38236180418136,5967,132.22996404745288,127.3239870536962,73.5462829705504,3.3111821022770584,3.1088696173611488,0.2023124849159097
2022-06-26,139.8026367120059,140.7359782447955,138.17047530088638,138.48757761413663,3369,132.83995629193362,127.4024268103302,66.53679219123286,3.3669682084290855,3.1604893355747365,0.20647887285434896
2022-06-27,143.0727602841368,144.51675281140476,141.54885394169614,142.64389944239915,4638,133.5944528544057,127.63260885113431,78.64455841292605,3.7038637000229357,3.2691642084643764,0.43469949155855936
2022-06-28,139.00791800593996,140.20656689515474,138.5722095906345,139.84828747989928,6722,134.35621379990866,127.80033204303817,66.74376523486532,3.7025921058298366,3.3558497879374687,0.34674231789236787
2022-06-29,148.27366312117078,148.74064107934743,146.65063453046503,147.74112067090385,5444,135.42710443251102,128.1509524657063,74.24404685129342,4.289028779680848,3.5424855862861446,0.7465431933947033
2022-06-30,148.39565623637594,152.454533694804,149.31399988325055,149.6762913479106,8618,136.7135884042182,128.6185389204818,73.94565666984036,4.853982480952908,3.8047849652194974,1.0491975157334106
2022-07-01,145.8240077589418,147.86711595098046,145.97239036611145,147.20582143799504,4947,137.7750718969791,129.06966163886398,64.68198716495812,5.044219462287316,4.052671864633061,0.9915475976542547
2022-07-02,143.4599324072508,145.23159554350974,141.99279906640223,144.1585741931473,2676,138.40301700020294,129.5110264441554,59.629323791086904,4.892696297506859,4.220676751207821,0.6720195462990377
2022-07-03,145.52029061039673,146.88761417602853,145.42233863166993,145.6291543544432,2196,139.20837387462794,129.957331717685,65.45159831098357,4.835535582440286,4.343648517454314,0.49188706498597234
2022-07-04,146.12063586826486,146.3269944213332,144.81965483307826,145.0522606791556,3787,139.8555959328359,130.43582483122154,63.81532279084397,4.689625719531136,4.412843957869679,0.2767817616614572
2022-07-05,145.6792369037563,146.79812843109195,143.99137295737376,145.0203541248817,8432,140.44313445162626,130.8361580938671,68.49702018052184,4.519320595035936,4.434139285302931,0.08518130973300497
2022-07-06,147.18366747062836,149.23536674661096,143.71392843849338,146.472670026767,8927,140.98943976396032,131.3031654238715,70.33685116323716,4.45024268516832,4.437359965276009,0.01288271989231049
2022-07-07,146.11456933071346,147.03704837305992,144.3759446483023,146.33262444889647,4318,141.36803447180483,131.7325083857459,68.99866287703834,4.3342350722491005,4.416734986670628,-0.08249991442152727
2022-07-08,143.50363251784768,144.29697257806345,141.99332448849484,143.94717697571983,9858,141.65787072346401,132.10971738460864,62.83072603071568,4.003660818429353,4.334120153022373,-0.33045933459302024
2022-07-09,137.28607735770726,138.18468569672345,136.64478344661742,137.64108464851552,7689,141.73234748373528,132.42041784016473,48.93390969845202,3.1959880314325915,4.106493728704417,-0.9105056972718257
2022-07-10,137.81674943034875,138.90665615953765,134.86508343813983,136.48560650101928,3176,141.73057875126764,132.69564679473572,47.20523238620433,2.4345995508635383,3.7721148931362416,-1.3375153422727033
2022-07-11,137.63520744211897,140.7071318785554,138.88475574218822,138.91290278582724,4743,141.95728773632254,132.99067747550984,44.52730649613957,2.0039558631560794,3.4184830871402094,-1.41452722398413
2022-07-12,140.6033536600426,140.3768879440046,137.80304773691878,139.5787576550616,9792,142.2242871794586,133.32778616716712,49.57830131957639,1.6968364864221712,3.0741537669966017,-1.3773172805744305
2022-07-13,139.18256782075736,141.2316504681015,136.42562852905513,138.9639069775918,5422,142.41121188806488,133.6422854566241,32.217709980454586,1.3878308068874787,2.736889174974777,-1.3490583680872983
2022-07-14,139.34451753860392,141.91929439782416,137.80652636761505,139.51579991648998,4824,142.58481165424712,133.95373905964135,28.192974547240397,1.1739422518719778,2.424299790354217,-1.2503575384822394
2022-07-15,144.15357709644556,145.93667143264446,140.99941756697874,143.5070558234883,3451,142.84104635521246,134.30469325072542,42.547966908326025,1.3113782739779651,2.201715487078967,-0.8903372131010019
2022-07-16,141.02545387858635,143.65559613167224,139.02054712486472,141.06306427804037,1628,142.96982068840765,134.6670961131855,43.60799033996848,1.209149298794756,2.0032022494221247,-0.7940529506273686
2022-07-17,142.62549384980193,142.28238288842655,141.22685200863253,141.568196760925,8778,142.91603555433397,135.0540885003536,41.26617724748088,1.155571361900769,1.8336760719178535,-0.6781047100170845
