Date,GDP_Growth,Unemployment_Rate,Inflation_Rate,Interest_Rate,Stock_Market_Return,Credit_Growth,Housing_Market_Index,Financial_Crisis
2001-12-31,0.004954276494053764,0.14652698941984413,-0.014774212071397622,0.023298246285948482,0.21303234227414275,0.11577356017274959,59.9237664919681,0
2002-01-31,0.018410497632555395,0.14331197869361206,0.02187933190741614,0.012263426245868625,0.1365460654556085,0.17904956085876503,59.072088274783084,0
2002-02-28,0.06777639420895205,0.08690570599889565,0.006015779096205116,0.024956841880512545,0.21217522362467472,0.05827639198164972,76.26954770019353,0
2002-03-31,-0.020048932676246037,0.13344511811871762,0.05308209649807298,0.04777794330777214,-0.0015039188962629457,-0.02232871756205812,137.47660625539936,0
2002-04-30,0.027135165762041752,0.13134592782420845,0.07812970904972467,0.03566937589194233,-0.12184151464556958,-0.08415199409058341,62.8902585073499,1
2002-05-31,0.03886218532930638,0.06829205678919067,0.005653006244424781,0.036859165946688276,0.16897547369879606,0.11782545544515519,121.99968026274462,0
2002-06-30,-0.043032438092000344,0.12946985689808127,0.04541746014740744,0.03529128614550559,-0.01976274742922307,-0.06360910059833977,60.116561961310325,0
2002-07-31,0.04113172778521576,0.03444091616585911,-0.00019023672402598488,0.017959685558377472,0.13563541261456624,-0.009167461518409845,112.31378537478254,0
2002-08-31,-0.02442138144690627,0.10155238541784636,0.036533025457160986,0.026733354564091205,-0.06467802900911718,0.05974127236516924,85.60672991191447,0
2002-09-30,-0.04024226105220807,0.05760106047452436,0.026393248668833625,0.04003759193453273,-0.15938518259666368,0.06932497633392432,128.89139629658672,0
2002-10-31,0.092332830588,0.044468026293273455,0.07720053296315371,0.014054915902126366,0.2962908977438817,0.08017495909614084,73.36904488253636,0
2002-11-30,0.09484480496118393,0.039234384195505095,0.04085272726964666,0.021114111043588492,-0.12189924603470037,-0.050123400895089806,113.92018293899599,0
2002-12-31,0.07125960221746919,0.11355465310537677,0.014950637208681877,0.021052764338634143,0.2942104969817405,0.01392122144649463,73.5682534575885,0
2003-01-31,-0.00430793462399439,0.07078499565216793,-0.008590421511206663,0.027280757103780237,0.28863996628322364,0.08515826813509003,121.36602831121537,0
2003-02-28,-0.03534918289904242,0.11697201258345137,-0.004875317126506544,0.049214749637687405,0.1969090519540198,0.19094565939013544,137.36780345607488,0
2003-03-31,0.05263495397682355,0.03784276089587309,0.00253169299512351,0.012700101867352879,0.12971148104099878,0.11828934130990662,62.680179912676,0
2003-04-30,0.016022874060940204,0.06783484053967323,0.005096666134029801,0.0307480397752238,0.08890352512554234,0.17678112712818736,136.65956885955035,0
2003-05-31,-0.03169426477328317,0.09473895508504046,0.06506160578411378,0.01717458728048842,0.23305077268891733,0.12866361749425315,109.3575254414298,0
2003-06-30,0.02427653651669054,0.12488677978067562,0.03612227882825249,0.048827061816389766,-0.05528023919025604,0.07751509066772017,62.711049086702396,0
2003-07-31,-0.04484172183271724,0.0682503003518484,0.032339091137436646,0.014532140189098569,0.03384060624243851,-0.04239298925909663,92.7541855359712,0
2003-08-31,0.08639806031181733,0.10510696517244109,-0.008523112813078253,0.026144040094463653,0.10969498468325095,0.10000569556775393,66.08602934850978,0
2003-09-30,-0.011183002759997458,0.13631732978834243,0.0660139693349435,0.03951539939338425,0.005595237934745534,0.08701386978797215,120.03478888665695,0
2003-10-31,0.049378342653097304,0.10390358258187654,0.052281430320848366,0.03818217712109781,0.013743227045133977,0.08074075113717996,125.88681344179497,0
2003-11-30,-0.0032433385865883527,0.05795513697043605,-0.01323316380999984,0.02690914547575729,-0.03485766624895781,0.04693576039647224,60.57965202727989,0
2003-12-31,0.028010203176671633,0.03292809378678456,0.05078350972297686,0.02386096671810873,0.08211590834226801,0.058596981196782694,100.61398526946444,0
2004-01-31,0.03200654190149195,0.13441186486811157,0.034353821734264614,0.025904495142114826,0.225287264007558,0.00033275813543122423,131.4625056025917,0
2004-02-29,-0.022271831671170944,0.032552329302046455,-0.011827465425322174,0.020571050526345572,-0.09923581099684359,0.05579380779269097,143.61630415509967,0
2004-03-31,0.0954376941646838,0.1349642007221039,0.025830064152865647,0.01821331754827199,0.2672165193767207,-0.04073322829645652,101.35178667417699,0
2004-04-30,0.0662699235041672,0.09347245608326543,0.028469628713004697,0.029321587902355603,0.14454382687411482,0.14155231920811306,145.02792236114072,0
2004-05-31,0.09092484123462839,0.14268812382154755,-0.003422545983672424,0.020741350242704293,0.21163660634001508,-0.04426691359038765,103.56889704560298,0
2004-06-30,0.08422410256414735,0.12585398829283984,0.07456981470002823,0.021498466595890005,0.07809534631500581,-0.07451011303316007,89.41904945999079,0
2004-07-31,0.03968499682166278,0.1497520932640005,0.06499753714806619,0.036270242538982284,0.18975835071203173,0.03087380790714722,134.82031285528956,0
2004-08-31,0.08828113525346755,0.07208541785420522,0.04690223373291083,0.04874149326799569,-0.1918998013302664,0.09749223185181857,99.2982710458089,0
2004-09-30,-0.03672612469221208,0.12206259467173522,0.02622955610006072,0.034145488022375006,0.2091902123897676,0.03131504748006242,97.1902510564523,0
2004-10-31,-0.02060257063712822,0.07823170963310905,0.021176554158450853,0.013079178682598652,-0.17993057045731675,-0.01697376041460741,99.03124894098283,0
2004-11-30,-0.04321590666341929,0.08758507443646907,0.04509734671509541,0.01302334455416268,0.24495668818143124,0.06745135516713224,134.67850018697453,0
2004-12-31,-0.0012004503855103446,0.10530065558620441,0.03454318694069054,0.04805692883382264,0.29598137361932164,0.0041007006236599974,133.1941541688052,0
2005-01-31,0.00830159345342231,0.13484125370236066,-0.013772689411811439,0.021891631612293346,-0.0529662689116111,0.17986030703798997,90.35199924402113,0
2005-02-28,-0.00929764523391561,0.1480900163039154,0.03125026487703317,0.013682679443299017,-0.09484072185710318,0.1767935418810717,83.32998598705251,0
2005-03-31,0.07431062637278942,0.12219280966374219,0.06064036172328395,0.033961783486015265,0.18268168192902035,0.050711545991628665,99.19280240391294,0
2005-04-30,0.0035129990040383974,0.08013201386008005,0.025923987759695805,0.03494595113161064,-0.0734868295398734,-0.0016348017945224391,107.2772509737109,0
2005-05-31,-0.00785982354689288,0.08056284027324842,-0.014804342244573158,0.03594019280474753,0.23278119158610172,0.12113972418699176,73.8337210627997,0
2005-06-30,0.03140441247373728,0.11850987619066697,0.05862781993840331,0.020696081114301653,-0.14857870392126166,-0.08898611695508002,129.39550847155908,0
2005-07-31,-0.028861366253785603,0.05865325749219628,0.00013637821359744132,0.010604427368579002,-0.13702240181032088,0.042430701813095384,98.64827657324228,0
2005-08-31,0.07032954711310596,0.043256893575767355,0.00586208348880388,0.048600614778178876,0.2895757775503078,0.0008970182811000732,83.40455484199596,0
2005-09-30,-0.038817403448034374,0.07255465891689318,-0.003529364656770409,0.0200357218276441,0.1369194491350023,0.17616076553076646,60.68209929639906,0
2005-10-31,0.09803304049007762,0.0644686789984898,0.013021506487149757,0.0370410515221019,0.2234436122144764,-0.09639909181819524,73.8845160403607,0
2005-11-30,0.06583671539449863,0.06555697445471881,0.055675150568863505,0.03826519479514839,-0.037835311324241006,0.06584446271550473,144.92811717559837,0
2005-12-31,-0.020192647769874138,0.05803293012598919,0.03193858595039374,0.03440029668317943,0.1382418747603022,0.12219907431998783,80.50996868195266,0
2006-01-31,-0.04917168243145964,0.03505118275636342,0.00048812741507125654,0.022516295768545927,0.09712091365429859,0.045505396257212394,66.88592893670354,0
2006-02-28,0.07231921426822514,0.03214487216800965,0.06778300781520409,0.02084385015056263,0.10157506006147349,-0.0743790909511835,96.06727916549931,0
2006-03-31,0.05602860157714258,0.14852668676832378,0.06795818549515292,0.033906731308108125,0.14126622976886077,0.19173841700837072,80.70877433602487,0
2006-04-30,0.059351075206148116,0.08133277604830347,0.06705784250460069,0.04464382534446766,0.08767958656454927,0.055403129412829405,53.515925027119415,0
2006-05-31,0.06569055200289188,0.07611919765916181,0.003879621138153929,0.047869349156935824,0.014531184651332962,0.08425587329570344,82.31452172794172,0
2006-06-30,-0.03889330223988645,0.11155767392316837,0.02512393441809881,0.014236232176150306,-0.06203865280972659,-0.029017065187747798,104.41086239394686,0
2006-07-31,0.0037698592816408985,0.0561904665438077,0.07849896561408751,0.016193144503908796,0.184290665456601,0.045049425532041165,105.17123720199669,0
2006-08-31,-0.03261964107123054,0.14399534207402703,0.05720124763099904,0.04778945035132319,-0.08686378499840691,0.02874484758749657,85.65589211768886,0
2006-09-30,0.07946551388133903,0.12436140172986625,-0.017283257877444017,0.0394614091333917,0.14617715307720708,-0.07753124739940488,94.73027562526006,0
2006-10-31,0.043494719024133696,0.04072932027747114,-0.013479540873950795,0.04531975299319092,-0.08333358867533669,-0.06815189393575984,146.55179182347663,0
2006-11-30,-0.0003652962721026193,0.0801096930941914,0.02639313768123328,0.01810530536541373,0.11266508497722694,0.1512417558856324,87.73484772303115,0
2006-12-31,-0.040466247457096455,0.13549419690745976,0.07092202058615601,0.033503434844376075,0.17353913356451445,-0.028054014338022917,75.8226813259983,0
2007-01-31,-0.0033526517426506683,0.14336784267496921,0.03387017979527142,0.03804558377669895,-0.09064305554673041,-0.04151251855041083,74.34670440667601,0
2007-02-28,-0.0012225016959879417,0.08608818134998436,0.029781250803429023,0.037204475417878906,-0.17002834956934587,0.05147343537504179,95.77646127041342,0
2007-03-31,0.059440926750709625,0.10360936670528492,-0.00945263000433694,0.026326067634667924,-0.13451312850291297,0.13062413940875392,125.9520148716944,0
2007-04-30,0.045633620703281974,0.050044073531049026,0.045678010472429406,0.010615795667652339,0.10299848363551273,-0.08141604442630362,70.59881841884732,0
2007-05-31,0.083081911386449,0.14894023513643717,0.062210316060022544,0.03331704227217053,0.22472320311286775,0.07304237589147677,120.92961271407681,0
2007-06-30,0.020832238774292397,0.05780060416601321,0.018042000750756234,0.02012406156718435,-0.17750158938228783,-0.06423686714782799,52.11498233494163,0
2007-07-31,-0.032060863109254746,0.14312781289621507,0.057561185092532746,0.028010169845715617,0.1670756295208231,-0.08906168475231446,91.8932977983946,0
2007-08-31,0.05698671808344927,0.10795759787908421,0.07644766539008116,0.0483032406033527,-0.02934067702497395,-0.08417681435133478,127.58650652027869,0
2007-09-30,0.06411775729253463,0.10292841538546309,0.0003766459127689109,0.025961412705697393,0.03926418495976125,0.15024923246253244,83.87329557744314,0
2007-10-31,0.03419157963542445,0.09152262132198102,0.03233296311947413,0.04359206426657707,0.2644297749227828,-0.06460825491158154,106.37371014453996,0
2007-11-30,0.06564507699318416,0.057680377406131036,0.008713795808457554,0.017541624229970045,-0.03401424763207728,-0.08645459067631242,70.49792328259107,0
2007-12-31,0.024069339454658625,0.05118336384066099,0.05928544190338393,0.03689841992100115,0.032668466969743015,0.03136996614287371,124.19953911261723,0
2008-01-31,0.028409924407299114,0.05645834508842104,0.037759336588115755,0.049080278177557744,-0.19315879261965946,0.15319804158260744,55.227910326875964,0
2008-02-29,0.014131152753782447,0.05237259145731054,0.04345824175503038,0.014075724034917473,-0.15920063999758083,-0.02127748705320942,135.25426448755002,0
2008-03-31,-0.04618713098838573,0.12355013682801039,0.059791415961589406,0.01033279768908768,-0.070704204432608,0.026513785257774924,69.81963864216681,0
2008-04-30,-0.03381628595100433,0.0720150311000076,0.019597047266245494,0.027343311705304574,-0.1860738795894628,-0.08802324023087464,137.43980317083307,0
2008-05-31,-0.04528562214698986,0.03694112118760756,0.07150900684070433,0.013705019322054687,0.11568766302412548,0.03472355424046278,85.25292413005172,0
2008-06-30,0.04546156168956707,0.14629231561689737,0.033302886724614,0.03993537398704926,0.013199178400811251,0.07328392419114013,122.26835744744866,0
2008-07-31,-0.002846602838550996,0.1360543061956111,-0.0042045177164651976,0.04658194655394236,0.074072601364011,0.07127211612564346,81.92252977861884,1
2008-08-31,0.02628560367470542,0.14133027398342557,0.049589911816880244,0.02736083890835035,-0.11267640705183524,-0.00027199234769044456,140.59116712346474,0
2008-09-30,0.08613497108891398,0.14938893871757222,0.059326135043825445,0.020348465686217638,-0.05203398528169195,-0.005340045801059332,62.663712551837435,0
2008-10-31,-0.012606165627668753,0.05086742990633847,0.011676167706752668,0.02737613276026439,0.13191223742636254,-0.06801291431902064,67.85197892725986,0
2008-11-30,0.011557438455344467,0.07754904226831905,0.0657179256998753,0.03893791271400004,0.2826513618151999,0.010039496193880532,99.30301251588023,0
2008-12-31,0.06333267078145731,0.12098861708449095,0.07061432547657664,0.010362166463214839,-0.1747916131988954,-0.0701515993381106,58.19384390381461,0
2009-01-31,-0.015680275176256628,0.11352247416645506,0.0076904487377808944,0.03357815957938789,0.24519216042763303,0.12997878341361552,69.59801847017619,0
2009-02-28,-0.03845301352568105,0.04846750876078261,0.0783521472715222,0.034531667395495166,0.08844060065560422,0.1898822893244558,144.37663822120143,0
2009-03-31,-0.006537282062934795,0.12789997499887412,-0.005928847195124157,0.03550752987583742,0.08195978337781185,0.19102233700001212,147.64896611478872,0
2009-04-30,-0.025816806911899335,0.05693286862039928,0.0002015668402489991,0.01968088319923509,0.050139267603880155,0.15952132981261816,87.6259329330422,0
2009-05-31,0.08945464785138597,0.05685811377871477,-0.0015775160761973862,0.03856210893512507,-0.16530295704790832,0.08023764480188575,142.32860210139359,0
2009-06-30,0.07121805693466256,0.09443693074720963,0.06939897100078704,0.013655659453271057,-0.15506157413191968,0.110259709173164,104.48246756734318,0
2009-07-31,0.04501056347656353,0.10115279218100437,0.04542925523249619,0.017970813458672033,0.10045600282954303,-0.014438259195875769,76.97424658737671,0
2009-08-31,0.08071908852815766,0.09961034494053733,-0.004789571677772712,0.04509880186617928,-0.02952071428222086,0.08923112605178621,120.23987210805987,0
2009-09-30,0.07055081153486718,0.04097842048773058,0.024032341836834902,0.03954892602906265,0.2586340332888403,0.03669486483196324,115.89018065748571,0
2009-10-31,-0.022014491167094623,0.13529530351564564,0.0415298025069802,0.01054982216045381,0.0032952686797361186,0.04460520193307976,148.91253191087333,0
2009-11-30,0.08388384977349668,0.06187200511064472,-0.011653591501061671,0.01993505041479201,-0.12835927064867947,0.1273329681125474,76.50472874092833,0
2009-12-31,0.03090133628734762,0.0455417905539365,0.06824163684073388,0.018576259319726583,0.157359416751018,-0.015424493320824503,117.20595026617355,0
2010-01-31,0.07111602327460939,0.13664976958427727,0.06036035354415352,0.020832253121478905,-0.05332328927949509,-0.00458811649164402,55.20237550294469,0
2010-02-28,0.08441369498852401,0.14467817978757042,0.03052067735766383,0.019902390811195457,0.06273515367794658,0.17739253733859103,61.36460386967194,0
2010-03-31,-0.002299478754220416,0.13345531407185407,0.07671266152591705,0.01250105182971383,0.148916392752585,-0.08313271154470833,50.39183749510933,0
2010-04-30,-0.03349221132084849,0.12714192896698537,0.02177609792750997,0.02835762066387281,0.2501320556010352,0.04569028952400214,149.9460681059673,0
2010-05-31,-0.015809725618708748,0.1086290376766826,0.07841103190364979,0.039309338991446605,0.19609559740083804,0.17384024012235857,130.2273697147478,0
2010-06-30,0.014066168293938447,0.09610288447309671,0.0467919998803627,0.034269268988697456,0.13818053393636204,0.08310890234544713,128.67230147335408,0
2010-07-31,0.07270221488837399,0.040438411189369215,0.04346712732539415,0.03691486674392319,0.13981659119757178,0.06392212226363964,100.97260752881797,0
2010-08-31,0.07910958748845152,0.07901438556848384,-0.0034045104704215,0.013245967141449566,0.27296232201604326,-0.025076746231193436,80.006708290544,0
2010-09-30,-0.0489571804203214,0.07472262204147767,0.0681927758304644,0.048059628407071495,-0.05208795125173199,0.0029826467193344863,65.1264284462676,0
2010-10-31,0.026612095386634865,0.061170454051239144,0.02274896879206152,0.043539673353721,-0.1994439529019063,0.15561452474140788,78.46747388464637,0
2010-11-30,0.012611650472316854,0.11681041364263019,-0.0037766594217520655,0.042203612739826514,-0.06402272030090067,0.06776543953053746,87.59712219291391,0
2010-12-31,-0.01668382842939046,0.0895050882094525,-0.018739248002424096,0.0429193522016707,-0.09105431018662802,0.05442265812703398,125.6310096980294,0
2011-01-31,-0.03202019489994758,0.03972554590891775,0.035975568363838265,0.047308420325310456,0.13091729255699908,-0.07012608593799133,103.96617889031523,0
2011-02-28,0.0006422757105441976,0.05642198423397736,0.03273996221226763,0.03177015864454791,0.11685579988276451,-0.09519155306346307,57.74836265554827,0
2011-03-31,0.0914364555868779,0.1119910516391515,0.05193536223691586,0.018011280714705036,0.0967306913523619,0.18910555660611475,51.80290089589123,0
2011-04-30,-0.0015195601968867115,0.03913570313883602,0.06902580530178022,0.03467134431410165,-0.19187827839527316,0.013095850186052499,60.23321795340632,0
2011-05-31,0.027818593261504918,0.13214482968585223,-0.012059341535697049,0.03971525974671756,0.16438902722532373,0.0809639186298513,91.04987136973793,0
2011-06-30,0.05545284383427669,0.08941758324167692,0.05314964903403624,0.039516695734161014,-0.03823479375725425,-0.0760854780438145,143.31929170490184,0
2011-07-31,0.004544440356894101,0.08767038927919776,-0.0012588055902417773,0.030857960966675202,0.13252799450331554,0.10493428571691399,113.74024812092216,0
2011-08-31,0.09576731240814411,0.10108893415914211,0.0658177053157164,0.012738348773343122,0.07828921425107666,0.1797700126117883,130.18258998755152,0
2011-09-30,0.09436709424131672,0.1289617159110179,0.06190635138616561,0.024844517537205114,-0.028634537286046424,0.07269957589922593,96.63745945045486,0
2011-10-31,-0.012232655626195375,0.07173710494826316,0.03407937549855444,0.0468306643385343,-0.13271186644794614,-0.06216540328737683,86.16660831950428,0
2011-11-30,0.024587275883857826,0.11136193830708763,0.05102427986233116,0.033377956390297045,-0.15279055116975954,0.07451645824204303,60.84003727166227,0
2011-12-31,-0.004868253527484545,0.09788783567949493,0.011435011318374839,0.031533277730228536,0.21575916655611177,0.12990416393139573,137.5933022186205,0
2012-01-31,-0.007273925843379853,0.06204339242033056,0.02711678989328147,0.020754140575287742,0.259198771040779,0.021924960972205615,128.31600290279027,0
2012-02-29,-0.044466957896820085,0.13543559836261895,0.062163689771047165,0.024737956796663157,0.12489402338214978,0.1639513243824404,66.81180975977252,0
2012-03-31,0.041434650096984535,0.12569112259283138,0.025926519717321395,0.04581384356612677,-0.14828294256975832,0.09460488600720937,101.22605638762604,0
2012-04-30,0.02540185348432923,0.10901422015901105,0.015779826532544183,0.03665852190107343,0.0010136084441203508,0.1697746754867608,98.73748079212449,0
2012-05-31,-0.042278187312501596,0.13206980749130903,0.02942124472502999,0.041495481070093314,0.1644696000525786,0.08705159337420118,112.50915526865286,0
2012-06-30,-0.008203030364508285,0.13407530411517626,0.06282492524372184,0.028173816922706207,0.18991044200503404,-0.06061360839855273,144.61868939912614,0
2012-07-31,0.08623988289499808,0.11500355720580417,0.013520804737087274,0.035209888778246316,-0.14089068885445571,-0.007092486668443254,107.97714417624796,0
2012-08-31,-0.014065716399954131,0.13044159940364064,-0.00262384068642562,0.019935344349728303,-0.1999846405773088,-0.03946151552426292,104.02172667786186,0
2012-09-30,-0.028265769186316535,0.11369657540031403,0.051201402033078075,0.03821843321133945,0.1560685229403025,0.17264794931505875,55.032293293466395,1
2012-10-31,0.023417914041634458,0.11161689261123604,0.06259782127080818,0.02710405334813349,-0.021701912006897195,0.12812002018624483,56.290747601802394,0
2012-11-30,0.09784756811659014,0.10423336538582212,-0.009936252147646667,0.027701820592589826,-0.07275933419086988,0.10291951067300184,68.73467913267889,0
2012-12-31,-0.013691709273274934,0.12032599674691695,0.003987411275594474,0.035972892983075266,-0.1935512651052373,-0.009710104110513484,53.24707716917483,0
2013-01-31,0.0508203321108818,0.04903261263516884,-0.0058028010239006104,0.047451224858757066,0.07014970338074983,-0.04478656838493594,124.33528955700123,0
2013-02-28,0.06424294229930765,0.1357044911038714,0.014794141158216662,0.012560253864344837,0.22557536771299086,0.12693532639667357,122.3330303993963,0
2013-03-31,-0.014354368401140044,0.13462122332942783,0.02503509789054127,0.04298972949388031,0.27881582313629394,0.04224738376372392,63.60562344316429,0
2013-04-30,0.05923245229177895,0.0335096739641471,0.054882633696330646,0.021695324416487725,0.0828724753066446,-0.03226313435481126,133.6078900795281,0
2013-05-31,0.005167469907887988,0.1290980100677715,0.045114758488167414,0.027756778180255112,0.057230663869947074,0.08498659344958254,65.4786034846112,0
2013-06-30,0.04484587458903694,0.04546438409681342,0.04209285674784312,0.010876533151000359,-0.15747180725537946,-0.08789984435846442,80.11755869973588,0
2013-07-31,0.04502945661413421,0.07021426251109703,0.015237494660965443,0.02204184311337252,0.07443640077129987,-0.002148923761523938,74.8976899161365,0
2013-08-31,0.030366202611213783,0.11922099075499293,0.06414475530847599,0.03010524970520522,-0.0100104605173027,0.040567098377340405,87.23070985730479,0
2013-09-30,-0.036456534491838756,0.04929118752579698,0.02712871673981646,0.01224704309389756,0.10356764044178846,-0.05561249976717825,75.46637658899618,0
2013-10-31,0.07529537433838572,0.12815604289428745,0.07791049380151545,0.029643829175326604,-0.005636826061726663,0.1953963432772519,98.8950926438452,0
2013-11-30,-0.0018829902542396235,0.12985610135492903,0.04341421382957368,0.0470844251543371,-0.07985043827481664,-0.037270790623115724,90.74078813546853,0
2013-12-31,-0.022022223440021863,0.09089612805130035,-0.007373525843549725,0.014215728724312208,-0.15251736238581176,-0.06089406098702034,148.65694907793267,0
2014-01-31,-0.04388372876678542,0.030766304606020027,0.047617756207543396,0.040577629123020174,-0.042540777705552146,-0.03893953783393108,55.59263501282257,0
2014-02-28,0.03863394147823629,0.06444457598098953,0.012510401543169899,0.02638684213503971,-0.15167758285612387,0.1307183399479173,64.21813763873516,0
2014-03-31,0.05163465427634237,0.10403123020508906,0.04863271966860974,0.03620694858097352,-0.11155152458800804,0.027651697781552853,55.28258939086025,0
2014-04-30,-0.04751182566082158,0.1477423413632908,-0.013035885183759425,0.020409463919409176,0.29366807928977295,0.06962478192576144,112.58411949823758,0
2014-05-31,0.02681395874489216,0.1058176232420002,-0.0025118562824040618,0.01637969050165433,0.0220517784533093,-0.09369725290409178,55.450927741371956,0
2014-06-30,-0.016025633720309303,0.06117642972769917,0.06557372589057864,0.016418504570849056,0.06593588325250826,-0.08967060742800564,133.64397373761233,0
2014-07-31,0.046775918561417495,0.10608068437195335,0.0027179557023514905,0.012819677825725786,0.23680926436860766,0.033747664948104855,101.19386306819278,0
2014-08-31,-0.023845035649251282,0.09479824556590265,0.063704112524294,0.017425868196049722,0.2977844502453439,0.1449965729604871,102.70076245815338,0
2014-09-30,0.05364066071536991,0.12358144741813723,0.007927608845441043,0.03656877539955873,0.09135722467234075,0.16557166361226963,106.15945077121941,1
2014-10-31,0.008010301945080615,0.042837676659235005,0.04428819100587077,0.045267624473740324,0.20623691052208581,-0.07398802972130794,67.08137063062108,0
2014-11-30,0.09050949831051021,0.12132334830024336,0.0494150573509831,0.04256502742364648,-0.03652948783166238,0.06150893063030685,69.76903031144876,0
2014-12-31,-0.029371858378101013,0.09495198944113323,0.0312654753145053,0.03740537239497937,-0.04712802127635446,0.1739689058837812,81.88173228730047,0
2015-01-31,0.0011599526575387792,0.14555904046307935,0.010531067669673131,0.014417274536444107,0.0013518604972800885,0.01639182631936592,109.34964158218514,0
2015-02-28,-0.03297897181391164,0.07102465992464232,0.0012644376371096118,0.021567497851837994,0.13625363133682455,0.1488697494285106,71.01177759402145,0
2015-03-31,0.08870404274178444,0.10591462717607376,-0.01668106454375738,0.02239227501289876,0.14109584462754937,-0.059891303680169136,61.633172713326125,0
2015-04-30,0.08160090300714716,0.1418433726612021,0.010394640124072381,0.01999827785590485,-0.042380282675274605,0.18061834690033965,147.01168864184322,0
2015-05-31,-0.011308755842726656,0.04230116735888151,0.045316279053128294,0.030600226388388926,-0.13339503793168567,0.12542699525939083,52.19818148096229,0
2015-06-30,0.04899760690512686,0.14246741846837413,0.07383048184484826,0.0314221525951869,0.11619812823275427,0.18240031783607055,130.26974053360215,0
2015-07-31,0.07258333003018239,0.1125462866760976,0.06712044822630521,0.02427543900684441,-0.13583706890561775,0.10298517006575197,128.80351495750222,0
2015-08-31,0.03328012173991936,0.03814044709262063,0.05660647765353026,0.02415156634945744,0.08924625411466502,0.009021179599828108,79.7214113845096,0
2015-09-30,0.02944758675340098,0.06611562803361795,0.05884473432532987,0.043142223916243255,0.14671106402815448,0.18145435175741678,63.56266160073134,0
2015-10-31,-0.013722156364932243,0.11498065063743379,0.04649849034759952,0.04157171393278743,0.1503057481972258,-0.01732996710724645,64.56286467054234,0
2015-11-30,-0.03603458482911512,0.038082072176252604,0.006028685756600302,0.022311833267229825,0.17673605532979836,-0.00034824338148023437,119.74316172371925,0
