Date,Price,MA,RSI,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2020-03-08,180.21969807540398,141.33625824187428,53.82769127349546,-0.824528476447,1.0358618721945967,-1.8603903486415967
2020-03-09,107.45506436797709,137.59804870522203,46.14370085181589,-3.839322761875451,-1.583145930587083,-2.256176831288368
2020-03-10,198.68869366005174,138.0624251450606,54.84705122113052,1.1203082430612312,2.701188059479679,-1.580879816418448
2020-03-11,177.22447692966574,142.94636991109445,52.68970186943514,3.281046775638231,3.889541273645343,-0.6084944980071123
2020-03-12,119.87156815341724,142.96589004763035,47.33234802379744,0.3613814298295779,0.7759007422693522,-0.4145193124397743
2020-03-13,100.55221171236025,142.68228167772367,45.6486118006292,-3.4713692145188304,-2.445479921663245,-1.0258892928555856
2020-03-14,181.54614284548342,146.1832180898063,53.169801033031916,0.026377570067268152,0.8418134903382831,-0.815435920271015
2020-03-15,170.6857343847617,148.45593276236443,52.12813988283394,1.9001195033456213,2.172444338893309,-0.2723248355476877
2020-03-16,172.90071680409875,151.72491944998652,52.33324938802497,3.5231909032874853,3.0364125910681383,0.48677831221934686
2020-03-17,177.12703466859458,151.31443971808662,52.74924694099785,5.091819882138623,3.6840332559354207,1.4077866262032022
2020-03-18,107.40446517340904,149.2950920398045,45.66837561457567,0.7008618872391992,-0.5655397911712023,1.2664016784104015
2020-03-19,135.84657285442725,149.84888646021085,48.69397802304937,-0.4784483152616019,-1.3958799949376028,0.9174316796760008
2020-03-20,111.58690595251298,146.80012200568856,46.32437042425041,-3.332200981017337,-3.39970612855467,0.06750514753733328
2020-03-21,186.31034258755935,151.95854486926595,53.78448744288735,0.4307706617819065,0.2906124113956585,0.14015825038624793
2020-03-22,162.3298126827558,150.6806959126482,51.319376413604566,1.4610820059077128,1.0567390044171718,0.4043430014905409
2020-03-23,133.08980248526493,152.51174863531165,48.4060919073439,-0.08088093972983756,-0.3881791529763028,0.3072982132464652
2020-03-24,106.35583502860237,145.91654444735096,45.84366527142461,-3.420674031120029,-2.9823777954931954,-0.43829623562683373
2020-03-25,131.09823217156622,142.6218126789153,48.55781538914706,-4.024586521162291,-2.869032228428366,-1.1555542927339253
2020-03-26,132.5183322026747,143.52515296814795,48.71667832877037,-4.338588765623626,-2.5464275783117607,-1.7921611873118657
2020-03-27,172.9606178338064,148.6971819768227,53.15359150750156,-1.3089940775685989,0.3865336877946137,-1.6955277653632126
2020-03-28,163.75574713552132,147.4264394261111,52.0497913296148,0.3452456260593806,1.6326187131380747,-1.2873730870786941
2020-03-29,188.72127425763267,148.7146922741733,54.79188315022766,3.6289199719641374,3.9330344472342653,-0.3041144752701279
2020-03-30,147.22149251619493,146.88046196789446,49.70362314280839,2.849720189843623,2.523067732091001,0.3266524577526223
2020-03-31,111.95942459383016,142.22563267683987,45.81077588217308,-0.6061679089276595,-0.7462562933442254,0.14008838441656596
2020-04-01,171.3244787222995,146.79134793033205,52.5488234883986,1.4288091852909872,1.0309766406995369,0.39783254459145023
2020-04-02,176.07850486168974,149.66505735942224,53.05226745967378,3.386120285210893,2.3906301924955544,0.995490092715339
2020-04-03,156.12771975694963,152.8465440597391,50.624815083016976,3.2895222464769915,1.835225723009322,1.4542965234676695
2020-04-04,177.09671799545612,152.18842801744606,53.05605984136606,4.8490931896121765,2.715837332915606,2.1332558566965707
2020-04-05,149.37955963643907,151.26340994270913,49.580785802381435,3.804663567251083,1.3371261684436098,2.4675373988074734
2020-04-06,152.2732829381994,152.63365854649015,49.949386749265415,3.1738585872823535,0.5650569507799039,2.6088016365024496
2020-04-07,142.75410183585495,155.2335347470082,48.688392570418515,1.8841039584898738,-0.5797581424100606,2.4638621008999344
2020-04-08,102.54191267440952,153.19379764006842,43.672649599521854,-2.355668791573862,-3.8556247139790374,1.4999559224051753
2020-04-09,110.78914269933044,151.64171267554386,44.92577153595137,-4.992684148848639,-5.194112057003052,0.20142790815441247
2020-04-10,103.14291856867342,146.6547341566058,43.94954195589531,-7.6117803377761675,-6.250566596744464,-1.3612137410317038
2020-04-11,163.64104112637804,146.6465408702384,52.70623054087635,-4.7509737821870885,-2.7118080329243077,-2.039165749262781
2020-04-12,131.43559810763267,142.55470685952412,48.37369563348539,-5.0245541428968465,-2.388310714907252,-2.6362434279895943
2020-04-13,150.85706911647029,142.81439090240093,50.99008050266796,-3.6323467194670513,-0.7968826331819652,-2.835464086285086
2020-04-14,190.7566473926093,148.44276395945658,55.93127495730173,0.6826806880912102,2.814515819501037,-2.1318351314098267
2020-04-15,124.92922291488749,145.12881711607,47.43431069606733,-1.1955702265813102,0.7490119238628135,-1.9445821504441236
2020-04-16,141.03829230356297,142.6259447904895,49.45784736807507,-1.368455633264233,0.4609012137439126,-1.8293568470081456
2020-04-17,175.55511385430486,144.01361579744346,53.58117537170581,1.2651664154993796,2.4756186100060202,-1.2104521945066407
2020-04-18,122.87981654916224,140.14097997985104,47.24649603786125,-0.8878903559992182,0.258049470805938,-1.1459398268051562
2020-04-19,107.6979909828793,137.16372507602534,45.57412579585494,-3.77572558846083,-2.103828609324539,-1.671896979136291
2020-04-20,128.9751452913768,135.4995723869666,48.334317377890855,-4.297923497108059,-2.100821214377414,-2.197102282730645
2020-04-21,116.12212872540044,133.59728859336272,46.790597102471715,-5.683385590375536,-2.789026646115913,-2.8943589442596234
2020-04-22,192.9697652342573,140.0564209190661,55.86652911473741,-0.5737978725381367,1.8564488573771896,-2.4302467299153263
2020-04-23,180.8120379564417,145.05805629457404,54.28884512986754,2.4661321847741533,3.917103131751584,-1.4509709469774303
2020-04-24,163.34037565104234,149.3578746576004,52.01548874529479,3.425988858479542,3.901567844365578,-0.47557898588603587
2020-04-25,187.14605901877178,151.0368045070571,54.793228305384915,6.037999582500873,5.210862854709528,0.827136727791346
2020-04-26,180.36720768991145,154.53191947721987,53.837497785118856,7.474874549930433,5.31819025771127,2.156684292219164
2020-04-27,118.65700588860358,152.23191496094367,45.975690909651775,3.5926963943942383,1.1488096817400595,2.443886712654179
2020-04-28,189.25589984899779,152.12471870782858,54.21332062333012,6.141982014169173,2.9584762412119954,3.1835057729571776
2020-04-29,153.93422419156508,154.19650451330557,50.09749348246868,5.251607937170064,1.6544817313703089,3.5971262057997553
2020-04-30,180.74401551640625,157.03262759993723,53.01332641429036,6.632846837945323,2.4285765057164532,4.2042703322288695
2020-05-01,189.60912999234932,158.03648589551182,53.971064602627344,8.346614688907778,3.313875485343126,5.032739203564652
2020-05-02,131.80034749718638,158.67366667751352,47.2129248504679,4.982665373792315,-0.0400590638178695,5.022724437610185
2020-05-03,111.00519245276767,158.90989535393413,45.02864593211226,0.6314372701010313,-3.513029734007323,4.144467004108354
2020-05-04,122.79351625419417,158.46835042270683,46.53859444285543,-1.84446133717978,-4.791142673030508,2.9466813358507276
2020-05-05,142.71077886262563,160.36753971822287,49.08335965645395,-2.1744069742664465,-4.09687064809374,1.9224636738272929
2020-05-06,181.80147659224932,159.5698048152223,53.73774757675438,0.710214433504774,-0.9697993922580153,1.6800138257627892
2020-05-07,186.07305832563435,159.94559198445037,54.23010751794027,3.3029047980000428,1.2983127777898025,2.0045920202102403
2020-05-08,100.69521305311908,155.47093751317016,44.12233275801627,-1.5141933119322175,-2.8150282657139662,1.3008349537817487
2020-05-09,151.07473025775658,152.89441403024048,50.03976211876127,-1.2521383981253678,-2.042378681525693,0.7902402834003255
2020-05-10,141.74110031487788,150.13540636059523,49.00435591953727,-1.7771184081288425,-2.0538869532233344,0.2767685450944919
2020-05-11,122.21078104707303,150.38924744334304,46.821215566562934,-3.726149657749829,-3.202334562275457,-0.5238150954743723
2020-05-12,111.98653673336828,144.87000722079807,45.67405785616539,-6.026314432104556,-4.401999469304147,-1.624314962800409
2020-05-13,133.7615171403628,143.42909957428364,48.56443929725783,-6.0227264088090635,-3.5187291568069234,-2.50399725200214
2020-05-14,194.2909703912519,144.39673920820118,55.63118389120863,-1.122719847366369,1.105021923708617,-2.227741771074986
2020-05-15,132.32029320207553,140.3046794374673,48.31269591647668,-2.21441864369325,0.01065850190538864,-2.2250771455986387
2020-05-16,151.8790621743366,141.73887334297805,50.524921992543334,-1.4842589946670444,0.5926545207452754,-2.0769135154123197
2020-05-17,170.30189588951777,145.97435215988878,52.583533572663264,0.5743458015892031,2.1210074536012185,-1.546661652012015
2020-05-18,136.3629602379294,146.94359815872704,48.573791838730635,-0.5267119262750839,0.8159597805895451,-1.342671706864629
2020-05-19,197.17820827209607,150.83412883083204,55.17052919404978,3.4679972403889963,3.8485351578029,-0.38053791741390397
2020-05-20,196.24472949421113,151.86578975240076,55.053792180418505,6.483768254891231,5.491444937844108,0.9923233170471231
2020-05-21,125.17822958253642,147.51615912789376,46.91502632186526,3.1035402162634966,1.6889735193730988,1.4145666968903978
2020-05-22,149.72485058923854,151.01827609475941,49.68200683945033,2.377980434781932,0.7707309903132276,1.6072494444687047
2020-05-23,130.08783098167697,149.51921186075373,47.54687351183121,0.21593652977259126,-1.1130503317568907,1.328986861529482
2020-05-24,128.48404943774676,148.5722796552444,47.36782790865049,-1.608370317027152,-2.349885742845307,0.7415154258181551
2020-05-25,103.68869473545328,147.24927349012867,44.57319203545983,-4.997318559950344,-4.591067188614799,-0.4062513713355447
2020-05-26,160.95643339798968,150.74712325188736,51.66600979658275,-3.027161323520289,-2.0967279617477956,-0.9304333617724936
2020-05-27,150.26790232288616,151.9261507649247,50.3704209904651,-2.3017396277668922,-1.097045012795519,-1.2046946149713733
2020-05-28,105.14787512499893,145.55878681733523,45.21588780981084,-5.306477054255765,-3.2814259514275133,-2.025051102828252
2020-05-29,127.86464642366114,145.2405263331628,48.09579340859651,-5.787979298429178,-3.0103425564807407,-2.7776367419484376
2020-05-30,190.82658859666537,148.02249250618624,55.13533314906163,-1.0766596947535447,1.3607816377559145,-2.4374413325094593
2020-05-31,123.95618906669725,144.7120848759848,47.73104759048325,-2.7075760966033897,-0.21610781127514445,-2.4914682853282453
2020-06-01,114.4894872091223,143.14969394535572,46.773408985183444,-4.709682530034712,-1.7745713957651734,-2.9351111342695386
2020-06-02,148.9452760277563,139.70448449933144,50.65402435821724,-3.476002906535342,-0.43271341781264283,-3.0432894887226993
2020-06-03,198.56504541106005,139.87022135053493,55.66679988219091,1.4884399732964937,3.6253835696153547,-2.136943596318861
2020-06-04,124.20552715115004,139.80074260543591,47.82605093480093,-0.5708149532474067,1.2529029144571635,-1.8237178677045702
2020-06-05,167.21355474058785,141.0499357591037,52.034195644107136,1.2531535012188897,2.461497095138768,-1.2083435939198783
2020-06-06,176.16196153287177,144.34094508418906,52.88566861214278,3.3817406840032618,3.672067422338512,-0.29032673833525025
2020-06-07,123.76375439923997,144.00378115286713,47.561519103596765,0.8309848799804627,0.8970492946525703,-0.06606441467210766
2020-06-08,172.82163486118594,148.9418483047052,52.39380631460901,2.7365087184656147,2.242058506510178,0.49445021195543687
2020-06-09,136.77831327192533,147.21483972427203,48.83324147002554,1.3230044911444168,0.6628434233511838,0.6601610677932329
2020-06-10,163.23058305935794,148.14074549116285,51.441365467581676,2.3106337605752003,1.320378154225574,0.9902556063496264
2020-06-11,163.35297107608946,152.2982523448122,51.453695299176005,3.0678485141924625,1.6620743262742688,1.4057741879181938
2020-06-12,153.57746840747586,154.13488248651325,50.353907886284404,2.8463345212203706,1.1524482666417415,1.693886254578629
2020-06-13,109.02897700544082,148.29219594428292,45.57331878336219,-0.9133789984639122,-2.0858122024340333,1.172433203970121
2020-06-14,183.5302495589238,152.54748597944197,53.52068659218705,2.094506840790217,0.7376589094560766,1.3568479313341404
2020-06-15,132.0780064971736,153.80380878573132,48.27765002272679,0.32279109350449176,-0.8272454702637191,1.1500365637682108
2020-06-16,118.65185103998542,151.63999271517628,46.98421322669989,-2.1400161648398353,-2.632042182886437,0.4920260180466016
2020-06-17,104.0775141554764,144.89088333977745,45.55735951234588,-5.207803527095052,-4.559863636113323,-0.6479398909817293
2020-06-18,159.0892943188242,147.38258099461132,51.539626928870995,-3.1635883303374044,-2.01251875148454,-1.1510695788528644
2020-06-19,167.75643618422822,147.42135824058565,52.426570504290595,-0.834547006516857,0.25321805786880613,-1.0877650643856631
2020-06-20,101.65878289278561,142.0997026234366,45.57581454551701,-4.27303629450455,-2.5482169840951094,-1.7248193104094405
2020-06-21,151.2093058299281,144.06009915420006,50.769419252854235,-2.965565544586042,-0.992596987341281,-1.9729685572447608
2020-06-22,122.6495775197938,140.47638077267203,47.930337158250715,-4.185667180705195,-1.7701588987683476,-2.4155082819368476
2020-06-23,164.51727904094497,142.45773547045914,52.15437426777164,-1.7540137294736269,0.5291956419705768,-2.2832093714442037
2020-06-24,117.43664290049915,139.18673974482638,47.48902562223254,-3.5846036380944497,-1.0411154133201967,-2.543488224774253
2020-06-25,169.0937738102466,139.59679708298046,52.50874724773237,-0.8571795493349725,1.3490469403514243,-2.206226489686397
2020-06-26,138.67353463005372,138.53223038459316,49.507397023503195,-1.1372261431788502,0.8552002772060374,-1.9924264203848876
2020-06-27,193.67299887367346,144.5782319466098,54.56407094798799,3.0437456234508034,4.028937635068552,-0.9851920116177494
2020-06-28,113.75209441459933,139.59407800772948,47.17138242954943,-0.09070757177633482,0.7155875518731317,-0.8062951236494665
2020-06-29,134.10663510502584,139.73898005114748,49.06418157787081,-0.9217179964726938,-0.09233829825858175,-0.8293796982141121
2020-06-30,111.34735212405892,139.21723012858132,47.03492172340744,-3.3778459687595443,-2.0387730164363456,-1.3390729523231988
2020-07-01,192.4693618278563,145.53093353375132,54.29154324067749,1.20760264435296,2.037340477340927,-0.8297378329879672
2020-07-02,187.7339353380981,147.5769793208423,53.82792811259293,4.408673915906519,4.190729399115589,0.21794451679092997
2020-07-03,125.79416277151556,144.5796740770771,48.04831503557771,1.9253299619158781,1.3659083560999585,0.5594216058159196
2020-07-04,165.9984046034179,149.17536134212227,51.67531139108541,3.1649250163266345,2.084402728408572,1.0805222879180625
2020-07-05,181.7222200201216,151.3548552128504,53.05569915369399,5.354371658963004,3.419079496835953,1.935292162127051
2020-07-06,155.52008115994624,153.7027483300041,50.46857897551427,4.918532490883905,2.386592263005483,2.531940227878422
2020-07-07,152.96505783560065,152.8775896724795,50.211462302796654,4.317191880436695,1.4282013220466188,2.8889905583900766
2020-07-08,124.18522909004517,153.35963154316138,47.28901017324651,1.5010305121452916,-1.110368036995828,2.6113985491411196
2020-07-09,109.31027678058992,149.08938175532876,45.805090666853495,-1.9090753653289596,-3.616379131576063,1.7073037662471038
2020-07-10,189.72157579533268,152.73567040999154,54.17627148364732,1.8555216647812642,0.11857431882732827,1.736947345953936
2020-07-11,190.04180571633304,152.4762994701815,54.206607640372724,4.809392133183536,2.45795582978368,2.351436303399856
2020-07-12,163.31014572732678,156.01616027823349,51.16176827318314,4.936430112060208,2.0679950469282815,2.8684350651319264
2020-07-13,133.90297910487007,156.0016134210795,47.96956957810205,2.6338348366017215,-0.1876801828241641,2.8215150194258856
2020-07-14,134.92095746126608,157.68544237373717,48.0903128184313,0.8809982379737562,-1.5524134251617037,2.43341166313546
2020-07-15,172.59556788702395,156.2658856636777,52.48502856358536,2.5030353728644457,0.055698967783188724,2.447336405081257
2020-07-16,189.71102599525773,156.40710642490336,54.3748096928036,5.11067325786172,2.13066948222437,2.98000377563735
2020-07-17,188.70864242651174,160.90099782883172,54.238752713770964,7.0154908801349904,3.2283896835981123,3.787101196536878
2020-07-18,177.98755458576238,161.75736568471342,52.719316600284806,7.57267727062964,3.028460859274209,4.544216411355431
2020-07-19,164.20316461542876,160.50600458437822,50.75075661942683,6.823311541667152,1.823276104249377,5.000035437417775
2020-07-20,108.41399649950489,157.1412842514896,43.64710940374895,1.7080251346094997,-2.6336082422466207,4.34163337685612
2020-07-21,116.16287140946137,154.51255664962247,44.80276814905375,-1.7009986973007187,-4.834105659325472,3.1331069620247525
2020-07-22,189.85541885270794,159.20328448981266,54.383614681032526,1.5261060588952375,-1.2856007225036121,2.8117067813988497
2020-07-23,160.642905965959,162.86990086019617,50.63181122310276,1.706730055730958,-0.8839813805343137,2.5907114362652717
2020-07-24,100.91970516166296,156.52691010064834,43.95539988231848,-2.9354492708029056,-4.420928565654542,1.4854792948516362
2020-07-25,110.14715428660321,150.82014928423905,45.15863675496605,-5.802939134664086,-5.830734743612578,0.027795608948491646
2020-07-26,166.3501769108056,151.03729436877327,51.928333742020364,-3.499985637642709,-2.8222249972729605,-0.6777606403697485
2020-07-27,100.50615838462187,148.65180717446984,44.930779406305604,-6.908305764428178,-4.984436099246743,-1.9238696651814347
2020-07-28,116.08080514174986,147.3060820087901,46.75837358536951,-8.257492951347587,-5.066898628932922,-3.190594322414665
2020-07-29,154.8733789366586,146.04021136947827,51.110500030126325,-6.125881664566947,-2.348229873721825,-3.777651790845122
2020-07-30,169.18951976926934,144.5743894961934,52.64880754546663,-3.2439768958032857,0.4269399160334695,-3.6709168118367552
2020-07-31,165.19612595026007,142.89492403360398,52.15582533104152,-1.26766723181197,1.9225996640198284,-3.1902668958317983
2020-08-01,122.42693094605598,138.92630805933925,47.07212296930259,-3.116617754868514,0.05891931277062756,-3.1755370676391417
2020-08-02,171.2179221347536,139.42736216786244,52.732358168059086,-0.6375498618131132,2.030389764660823,-2.6679396264739363
2020-08-03,123.72490874968001,140.52099875716067,47.416710431616224,-2.4766111288916477,0.153062798065831,-2.6296739269574787
2020-08-04,132.53996981592678,141.69079150047963,48.455298458241444,-3.1860518527552415,-0.4451023406382104,-2.740949512117031
2020-08-05,174.64914051180241,140.60462876184354,53.20961630603028,-0.34643707260408974,1.915609951610353,-2.262047024214443
2020-08-06,164.96328990472148,140.91322761461228,52.02103489826305,1.109619895583137,2.697333535838064,-1.587713640254927
2020-08-07,184.9223410494178,146.91341589230905,54.28706025165162,3.8299350486334163,4.334118951110675,-0.5041839024772584
2020-08-08,165.76128923003432,150.8858541025541,51.75968543046141,4.38907315675749,3.9146056473877993,0.4744675093696913
2020-08-09,156.83086033354715,150.20590291846423,50.577811857815924,4.06472751004938,2.872208000543751,1.1925195095056291
2020-08-10,109.36747678280925,150.83885423262046,44.73171503123873,-0.021963949510677594,-0.9715867672130454,0.9496228177023678
2020-08-11,136.77158030594336,152.31676674434857,48.43751039723738,-1.0374551088646058,-1.5896623412535789,0.5522072323889731
2020-08-12,126.52023676817254,150.29154230374243,47.16353321470534,-2.6390159847747157,-2.552978573730951,-0.08603741104376467
2020-08-13,124.39896433790835,147.0922169157881,46.8887131146579,-4.032944204101142,-3.1575254344459016,-0.8754187696552401
2020-08-14,197.30105547524454,149.3854261675727,56.310753068335615,0.7364577000215036,1.289501175741395,-0.5530434757198914
2020-08-15,139.30977246667604,150.59134341904556,48.88202114735071,-0.16130934102201877,0.31338730775829815,-0.4746966487803169
2020-08-16,189.20465551771133,151.8761100892568,54.449910094604256,3.11736879717202,2.8736523567618697,0.2437164404101504
2020-08-17,163.1138625997263,154.68960679283154,51.3030596084902,3.569291335950055,2.6604599164319236,0.9088314195181314
2020-08-18,179.48113035416486,158.04254683127712,53.1329300334464,5.188337005307432,3.42360446863144,1.7647325366759916
2020-08-19,150.2637093105192,156.30073031689975,49.55327327836503,4.066959289723286,1.8417814024378352,2.225177887285451
2020-08-20,157.6903884626359,155.78123735675078,50.46677979185678,3.7344815327852245,1.2074429163998186,2.527038616385406
2020-08-21,149.2517693818864,153.23333938049853,49.37275436184684,2.758268873098359,0.18498420537036253,2.5732846677279966
2020-08-22,119.52429877980445,149.93069720548212,45.62081252337501,-0.40942552509136476,-2.3861681542554893,1.9767426291641246
2020-08-23,172.2452115261505,151.03172229066806,52.51294510125775,1.3190852996832518,-0.5261258635846984,1.8452111632679502
2020-08-24,128.07723624408558,152.36813368075923,47.12435018102487,-0.8650718863097211,-2.168226439662137,1.303154553352416
2020-08-25,102.43159664314538,149.9152777048451,44.28292522550284,-4.612253787817281,-4.732326672935757,0.12007288511847669
2020-08-26,164.54722959071677,152.63149147788394,51.85498759244099,-2.5404255406130574,-2.128398740585227,-0.4120268000278302
2020-08-27,117.7110679407049,152.15378459236945,46.701280539657844,-4.624465586358667,-3.3699510290646693,-1.2545145572939977
2020-08-28,194.04585843529145,151.92127051808708,54.617898727636195,-0.115175034752383,0.9114716180332918,-1.0266466527856748
2020-08-29,195.39285770025873,155.92720517762868,54.74563461461692,3.526510381913795,3.642525627759576,-0.11601524584578093
2020-08-30,191.48643902204486,156.0901897136525,54.268574777046894,6.027871421986617,4.915109334265918,1.112762087720699
2020-08-31,137.01587002554444,154.22604738692525,47.98896633777176,3.573702955975392,1.9687526946037543,1.6049502613716378
2020-09-01,101.54566165288674,148.65922819397682,44.387101237246355,-1.2193368571625172,-2.259429694827324,1.0400928376648069
2020-09-02,192.83185625877252,151.699810118852,53.96372216567208,2.321417694918779,1.0250598858031774,1.2963578091156014
2020-09-03,142.81841483173145,150.63752628807316,48.986578356188325,1.0793820000057508,-0.17358064728788047,1.2529626472936313
2020-09-04,196.66548190436697,154.02422003967894,53.91489773608514,4.389468991266966,2.509205075178668,1.8802639160882983
2020-09-05,196.3619977089253,159.51262710604468,53.883302085513726,6.9086099860230945,4.022676855947837,2.8859331300752578
2020-09-06,185.300945546736,160.44517953608653,52.67175212906711,7.921202216999006,4.0282152695389986,3.892986947460008
2020-09-07,129.44488920695858,160.54286903343458,46.93292364164669,4.16851981567882,0.22042629457504948,3.948093521103771
2020-09-08,138.50977286019253,163.1198816203665,47.92456590313261,1.9040041537551247,-1.6352714938789172,3.539275647634042
2020-09-09,185.1136671516857,164.58891287472144,52.807160150094695,3.8258024914125883,0.22922147502283696,3.5965810163897514
2020-09-10,131.69220051562777,165.58756520150163,47.329128629539085,1.0263445628670524,-2.056189162818159,3.0825337256852117
2020-09-11,116.94927466860925,160.08066636102436,45.913577991700905,-2.3547330220845026,-4.349813398215772,1.995080376131269
2020-09-12,155.68012624583503,157.24404268570837,50.133136401670036,-1.8872502859335611,-3.105864529651864,1.218614243718303
2020-09-13,193.61547741607808,157.39611685671073,53.92470260819589,1.5267001025338232,0.24646868705241598,1.2802314154814072
2020-09-14,169.6029796674973,159.72376754542165,51.26748853029426,2.268522380192337,0.7906327717687438,1.4778896084235933
2020-09-15,157.00611700893649,163.68522864228234,49.8789254452672,1.8189921306071994,0.2728820177468847,1.5461101128603147
2020-09-16,109.71764937707685,157.7484995793041,44.956352399052946,-2.3262326011603705,-3.0978741712165485,0.7716415700561778
2020-09-17,161.50072266991697,159.08295013917447,50.69468932841017,-1.4165625687726617,-1.7505633110630718,0.33400074229041
2020-09-18,199.00538501042632,159.25008607532158,54.40237716233045,2.304109951785648,1.5760873675961904,0.7280225841894576
2020-09-19,114.0084015236524,153.3676863478021,45.96611285197036,-1.587477040474397,-1.8523996997310836,0.2649226592566867
2020-09-20,151.83296523637367,150.97711632563338,49.703957223905014,-1.601006187920035,-1.4927430777413773,-0.1082631101786577
2020-09-21,187.73730719279553,155.14086046747886,53.02575035614907,1.2708031681595457,1.1032530226705628,0.167550145488983
2020-09-22,174.07686177542044,157.68136681856657,51.62863589216662,2.4165920244636823,1.7992335031797593,0.6173585212839229
2020-09-23,169.7015740995268,156.58050302912665,51.16365706091673,2.937724538596939,1.8562928138504127,1.0814317247465262
2020-09-24,170.24840839871092,159.33451787791833,51.222785082474374,3.356163010418612,1.8197850285376687,1.5363779818809435
2020-09-25,135.94911512197552,160.69164933887302,47.350322236265576,0.909626588654163,-0.5014011145814246,1.4110277032355876
2020-09-26,129.35918442644933,158.81158206605977,46.62105528933036,-1.5432340432961666,-2.3634093972254036,0.8201753539292367
2020-09-27,180.93611554785136,157.9059133611864,52.7542365020657,0.6669948278893401,-0.1225444208319173,0.7895392487212574
