label,pt0_x,pt0_y,pt1_x,pt1_y,pt2_x,pt2_y,pt3_x,pt3_y,pt4_x,pt4_y,pt5_x,pt5_y,pt6_x,pt6_y,pt7_x,pt7_y,pt8_x,pt8_y,pt9_x,pt9_y,pt10_x,pt10_y,pt11_x,pt11_y,pt12_x,pt12_y,pt13_x,pt13_y,pt14_x,pt14_y,pt15_x,pt15_y,pt16_x,pt16_y,pt17_x,pt17_y,pt18_x,pt18_y,pt19_x,pt19_y,pt20_x,pt20_y
0,0.0,0.0,0.15250790561228758,-0.0448612125842847,0.27347058417230136,-0.15275834116637116,0.37242394588618577,-0.23793914169354066,0.4541432658683904,-0.26691185397816075,0.20280737719863112,-0.4826836148436317,0.24991028293747714,-0.6473581569487662,0.2738953057115609,-0.7420451854381431,0.2877420322882752,-0.8209353612428296,0.11730830364930185,-0.5405669131624637,0.14643143814574297,-0.7639170844882684,0.16431060615485862,-0.8816384995488943,0.17617755119288836,-0.9766542582195415,0.035455346536310044,-0.5445208722750788,0.04293564739360404,-0.7774013766555024,0.05910938681793046,-0.9012460750796139,0.07152959601259407,-1.0,-0.047175194202851295,-0.5077982253074834,-0.07983091792620914,-0.7173345430747008,-0.09134773582663468,-0.8498048962242255,-0.09171084056682736,-0.9622076124686232
0,0.0,0.0,0.1582376407870475,-0.018654805396811247,0.2878776172448428,-0.12378109695867684,0.38627604869755866,-0.20704509825819004,0.46577647489956675,-0.2303412352063221,0.23916216273729696,-0.4749499275017794,0.2866165342288594,-0.6426336169536913,0.30839072190263045,-0.7391250231369673,0.32179378705822304,-0.8232146994121504,0.15736040055933673,-0.5366669953306201,0.18202843706065214,-0.7544406486530141,0.19765299522129495,-0.8711995792642527,0.20650248726341142,-0.9662732278086873,0.07610887805081741,-0.5444500215983267,0.07909341059746805,-0.7665359983678077,0.09256077458235731,-0.8952066455966114,0.10286826122027477,-1.0,-0.00531965265325018,-0.5114018286219958,-0.03502249971478508,-0.7091232811606553,-0.042670217384533554,-0.8388810145288396,-0.038781027268152676,-0.9518442493071528
0,0.0,0.0,0.14549717673495516,-0.02482092488525533,0.2538116529549247,-0.14654308805745545,0.3339336139913358,-0.2307466459118698,0.3967247799458676,-0.26717834948739744,0.21118811558317793,-0.49316993567639666,0.25077767776900833,-0.667688272589598,0.2701428290937799,-0.7675251717663918,0.2829140528385324,-0.8500155695182696,0.14021631083485683,-0.5443912563500944,0.1591331330066718,-0.7696937873118289,0.17794334588092459,-0.8911586059015715,0.1927456192700353,-0.9886312301162258,0.07136768440728994,-0.5446074394818354,0.06581966814977112,-0.7681385742996111,0.07994443090132632,-0.8940799286960531,0.09404570540122609,-1.0,-0.00029166479482784137,-0.5009286410951819,-0.032913197683739126,-0.6972964395231109,-0.04153070655625516,-0.8202711479210275,-0.03735538477290851,-0.9261816699964494
0,0.0,0.0,0.1312965627537935,-0.0710036544562692,0.2218530966938451,-0.22283486210720443,0.28261662111700536,-0.3261093284972086,0.32920353017727977,-0.38364149701116185,0.1489011255389236,-0.5299666095304251,0.16112079529470164,-0.718172015700526,0.17043581551075815,-0.8280952263629503,0.17766922510017766,-0.9245080926104412,0.07456387396207571,-0.558213341359732,0.055345364680946675,-0.7774360969721273,0.057800970366171135,-0.8968934567100719,0.06236271094416949,-1.0,0.007510670042689254,-0.5383998347791107,-0.03348527402972182,-0.7465570371416604,-0.03510035590841231,-0.8738041439878704,-0.03262930901858315,-0.9830763829841105,-0.0577254674171849,-0.476367690505578,-0.11563498036866557,-0.6597821223322623,-0.14134702710828362,-0.7811715911809376,-0.1538603635972239,-0.8902369066816477
0,0.0,0.0,0.13659927859804272,-0.04190970484575833,0.24819558036497882,-0.18805303327851502,0.32878171762579866,-0.290510594225669,0.39578639619024164,-0.34229658312059924,0.17496783506547095,-0.49151631883654046,0.21949631494967195,-0.6744660338604999,0.2439582873566691,-0.7939208822585152,0.25833144199580554,-0.8984450016993288,0.08969351550529134,-0.5352948934095835,0.09424882502725146,-0.7533872365399928,0.10234057854124508,-0.8870965060941143,0.10501214724812742,-1.0,0.01220328259530747,-0.5216166550328936,-0.008648021058087567,-0.7335396921094165,-0.009104555612693521,-0.8675684417640361,-0.01096561083162991,-0.9809447787636894,-0.06158742093102732,-0.4623827862950982,-0.11335846033172614,-0.6299847023811826,-0.14160626147543562,-0.747945646775232,-0.15780017042423425,-0.854001462123261
0,0.0,0.0,0.13925104506366281,-0.03237205625071095,0.2666674402185701,-0.1621173880881139,0.36291078457303455,-0.2592013255109385,0.441724417770788,-0.3019738366895073,0.2016060722634337,-0.4717048598001638,0.2572372474762125,-0.6575943160596218,0.28843062880744974,-0.7833460622290771,0.30796569039457794,-0.8993257900121954,0.11048681505573987,-0.518733666773873,0.11823512744813061,-0.7464478347835944,0.12992686860139932,-0.8830125225160629,0.13358606662443867,-1.0,0.02487733003998569,-0.5036420410385153,0.013397026406979342,-0.7184182559439282,0.01650968025827113,-0.8564570807123064,0.01557675682810794,-0.9784878686731017,-0.055940100107533634,-0.44239909387320114,-0.09595008884441956,-0.6085113072957746,-0.1220654986231272,-0.7248902572823713,-0.13618083739373701,-0.8352722461378685
0,0.0,0.0,0.14262467055243286,-0.03345618722013192,0.27336245326790004,-0.1516769105960728,0.3748323039449785,-0.24119158612393823,0.4547077782595577,-0.29295766486365515,0.21170905109109836,-0.47031295270941276,0.27985709119028734,-0.6604205589269051,0.31746596624298895,-0.7868154034596241,0.3438449503355919,-0.9067855708459635,0.12263402196783353,-0.5209636054102335,0.13354200843625552,-0.751269909223333,0.1479388920970549,-0.8854716370371999,0.15409873735910434,-1.0,0.03431609782219922,-0.5080884747801518,0.024652269216858924,-0.7309206898067574,0.029968389018880666,-0.8727258376810089,0.03150367962210691,-0.9983139977500655,-0.05068846798638849,-0.4490669565339019,-0.09142217444386054,-0.6234216239492146,-0.11717423405313922,-0.7422042315154688,-0.1301699040281022,-0.8527610903190871
0,0.0,0.0,0.13508315482847738,-0.02777744867590469,0.26182160256288745,-0.13970335020441177,0.34979843168476993,-0.22488309314162228,0.42012559317321607,-0.27875581917931996,0.21399138437624401,-0.45362186155289747,0.2817497741044743,-0.6386750714019424,0.3241733092588731,-0.7585316040477951,0.35594766727326727,-0.8686428378480845,0.12981775523035025,-0.5033984046720882,0.14505829842220663,-0.735674812530409,0.1626180225137275,-0.8792945326174183,0.1719742242147366,-1.0,0.04565715851863085,-0.49189668912984413,0.037450476750137435,-0.7154942856725368,0.05177578763293083,-0.8591696404311919,0.06381370885700023,-0.9836418268471303,-0.0366712951554098,-0.43498113653883824,-0.0769117001244795,-0.6071855510587075,-0.09509303183389255,-0.7292250657940464,-0.10069273311470438,-0.8424862488073348
0,0.0,0.0,0.13226720840744952,-0.01270025390093818,0.25512017537148884,-0.1206316842255781,0.33776434996913857,-0.20611006459473782,0.40180744703988513,-0.24797037461903845,0.23945483995909708,-0.422960701630149,0.31962539297769044,-0.598123660451254,0.36984462736562657,-0.7207037610102847,0.4069280229492162,-0.8330060605380906,0.161276061495376,-0.47742653835570403,0.1946192347083664,-0.7256077460814382,0.22072659166729083,-0.8756873229372402,0.2357470611537172,-1.0,0.07501513031698966,-0.46856919471466285,0.08084365686243487,-0.7063706144610984,0.10061200179601168,-0.8571161355468122,0.11594148622770656,-0.9831819166777148,-0.0126332639468278,-0.410480242870126,-0.04680384820737286,-0.590869569658137,-0.05931875322182627,-0.7164564076642115,-0.06150589010923869,-0.8275474807571607
0,0.0,0.0,0.13157369279749515,0.009569942657715626,0.260384871179772,-0.08563011445541764,0.3511789824092926,-0.16243658851908535,0.4254978175342294,-0.20844462553085127,0.2643172734046228,-0.37908948054091723,0.3626977149295752,-0.5515085895411098,0.42826583580958527,-0.6830520111078482,0.48044348834867207,-0.8008095331514695,0.18477527500910387,-0.4400109674997588,0.2335972663596818,-0.6975540475096382,0.2778513713264446,-0.8622563741447914,0.31368467612614404,-1.0,0.09197013796007573,-0.4372623185783487,0.11179165518485587,-0.6826374222586371,0.13949173650968158,-0.844097393133691,0.16219018493446358,-0.9761487045633193,-0.00551994834415574,-0.38636399599086124,-0.027261360165780502,-0.5721186405740654,-0.03240355318626137,-0.7015338676064438,-0.030557219797025047,-0.8153206191694474
0,0.0,0.0,0.140032373966736,0.008577177884673718,0.27900327686936716,-0.09507917507050909,0.38223237103145113,-0.17724479221388667,0.4654202514627812,-0.21012485716315737,0.2834929911066697,-0.37476350160834004,0.3794431086425754,-0.5513723860798195,0.445200695334015,-0.6783351127835524,0.49908309436458687,-0.7937410295654713,0.20530357229996046,-0.4307633324850678,0.25237187176916664,-0.6870999581589449,0.29464908695950953,-0.8572550837252919,0.32744151723073145,-1.0,0.10895798605972817,-0.42646520651609926,0.1280464508299783,-0.6672931433494048,0.15411962197133838,-0.8227643209448947,0.17640595773815002,-0.949317379371316,0.006059614787837981,-0.37701328619075103,-0.014247470052014414,-0.5640167879220128,-0.01785140644915994,-0.6886063315154171,-0.013858995167217721,-0.7980292476234392
0,0.0,0.0,0.12715766254300012,0.004394292636680581,0.2684819068060404,-0.10225313453051932,0.37124647106922065,-0.18260382045447685,0.45111328934191813,-0.22702459893890362,0.27966708068121215,-0.37318008232749966,0.3735934041751741,-0.5357404728165691,0.43683930300308565,-0.6655423452006323,0.48849031542833443,-0.7778608893627428,0.2008597619423655,-0.4359148795427669,0.2487643000171935,-0.6910509421638159,0.29719295513199395,-0.8584038536164732,0.34106019514828617,-1.0,0.10466722286655271,-0.43374589685919146,0.12737487799404046,-0.6761383248991906,0.15965740332818695,-0.8334640527021996,0.19088874150223845,-0.9630735920698205,0.0012634808108851847,-0.37934819177433743,-0.018217551445937414,-0.5566364679586429,-0.02007602322039734,-0.6834672135916936,-0.012801164957307211,-0.7997581974223766
0,0.0,0.0,0.13142995193250318,-0.04405071383929705,0.2517893343643058,-0.17839351855768817,0.3465634517075604,-0.2779425662017849,0.4314213257535767,-0.3349980264626891,0.18662020791850117,-0.4471955538209191,0.25265756203215856,-0.6327570776050785,0.2890368622927096,-0.7599558795778065,0.31416975878702313,-0.8750263475507721,0.097770013194927,-0.4856588395894895,0.11098425253331931,-0.7172008398845086,0.12455365501684956,-0.8711071378779747,0.13000194226971137,-1.0,0.008277177337685293,-0.461984484649264,-0.0016513890723050364,-0.6820630012702003,-0.0010550975567497735,-0.8365146889664734,-0.0016750236990011656,-0.9671480068376722,-0.07310677443811205,-0.38710474535483025,-0.12275420466446371,-0.545136067396759,-0.15375952420277736,-0.6595863333368892,-0.17278273175084946,-0.7647251081399126
0,0.0,0.0,0.1308996930420411,-0.05582397608774,0.23938325686143694,-0.20509782345262137,0.3252618811889181,-0.3154015900246467,0.40105265537201545,-0.39177171125250004,0.16844979503546495,-0.46555759843383454,0.21515356239681585,-0.6629120032922052,0.23964552822834614,-0.7900487211221197,0.25556165090317684,-0.9046096435136541,0.08298511816293797,-0.49150246152979554,0.08123272565428365,-0.7262893319596676,0.07951370009107742,-0.8752730124736764,0.06965161500500773,-1.0,-0.0015763190841526923,-0.4578490267705156,-0.026842362171642795,-0.675612252055341,-0.036163490139439744,-0.8246931182827719,-0.04804230211114099,-0.952707557200542,-0.07848084961571504,-0.379738980790506,-0.14227638630240247,-0.5400417696751513,-0.18090006079600973,-0.6556509702695135,-0.20947674171418915,-0.7621993409490098
0,0.0,0.0,0.13745490761847973,-0.056808873398405,0.24945819731400937,-0.20821440875761374,0.3363165896722958,-0.3206893165280468,0.41163891126761054,-0.38377620690564046,0.17595106127667612,-0.459008669687161,0.22725387806909356,-0.6545526105064088,0.2550119972772217,-0.7804086962696117,0.27412772464257906,-0.8936996496350447,0.09038399072371894,-0.48924025123323717,0.09156406769276428,-0.7272872233804755,0.09207461208053264,-0.8761908286042553,0.08342415358015617,-1.0,0.006287772006990979,-0.45952540476565,-0.01930313645717463,-0.6845967829606678,-0.030969024128592277,-0.8363344582568759,-0.04573189863137898,-0.9648043286810293,-0.07035935740255125,-0.38481211581956914,-0.13437100565613397,-0.5439677393726711,-0.1728493376289223,-0.6611287186236331,-0.20063362657509698,-0.768567687089474
0,0.0,0.0,0.1460802674672293,-0.05478825391283609,0.26847037508773214,-0.2000604875932188,0.3648740931350892,-0.3125083122548678,0.45340877280826464,-0.38190075197620343,0.19357849725926068,-0.4607543516465149,0.2492342668202084,-0.6601328571910913,0.2797471206732274,-0.7795041406223996,0.3032379540251189,-0.8902723450292775,0.10915180158920017,-0.4865229284136757,0.11273737968033529,-0.7245516650491144,0.11704488174627634,-0.8710179420185951,0.116138190443966,-1.0,0.026236529477644373,-0.4568271120430894,0.002055237193500194,-0.6737057367190102,-0.0026548450059302267,-0.8206354166591835,-0.00846538953076139,-0.9511596927536773,-0.04852637520075727,-0.38625566711996445,-0.10365241137406213,-0.5492217909547821,-0.13468575545914896,-0.6651070637583772,-0.15630415537313494,-0.7732103658397874
0,0.0,0.0,0.15286321522514765,-0.05508066941972796,0.27690673407456773,-0.19843396619096929,0.3651407026242133,-0.3016955407952879,0.44319859794802013,-0.37309756488207035,0.1957913679397467,-0.45861964294828467,0.2500924018767429,-0.6593321295602278,0.28240724542285905,-0.7855407859902068,0.30555574449977,-0.8994384735625911,0.10498947624223331,-0.4875494435065471,0.10469987777457035,-0.7221246427302783,0.11072404461499773,-0.8723131092829032,0.11285502543137473,-1.0,0.016130996769249673,-0.4584617780181257,-0.0003887411671366321,-0.6811306045536839,-0.003046802939106368,-0.8252624602334278,-0.0025110604544875555,-0.9514139114236808,-0.06326204633957178,-0.3834752510999285,-0.12869074725066187,-0.536783238287325,-0.16495549270863188,-0.6524697518119601,-0.18602576310639818,-0.7595042297378086
0,0.0,0.0,0.15595120405933796,-0.053536624930665855,0.2857523670213408,-0.1912940065514224,0.3804247677255906,-0.29289237489464026,0.4609153676661785,-0.36617514227084313,0.20578252787655182,-0.45869345493743624,0.2618899501116189,-0.6564409707826526,0.29321086917844774,-0.7809277572447638,0.31646568151135146,-0.8944834978702645,0.1164609820854261,-0.489272730126963,0.12066993687674744,-0.726432529929406,0.12794081420220854,-0.874125272808216,0.13164158696091446,-1.0,0.025595015750624107,-0.46229138372835343,0.007072132867161016,-0.6836386719080193,0.0031802132231178747,-0.8262889911469659,0.0034543799454665332,-0.9514072315208912,-0.05788907825238514,-0.38920162489443905,-0.12023023363090327,-0.5452277983823509,-0.1532987454243491,-0.6611708876299839,-0.17213212249823495,-0.7692999485578901
0,0.0,0.0,0.13919155574477524,-0.05473176647050486,0.2631432200438303,-0.19347577512882755,0.358133293619771,-0.29736805479281425,0.44165817939753615,-0.36554931916053013,0.18646471711448478,-0.45475144540933604,0.23938746789154894,-0.6493750218348497,0.2708421175051189,-0.7754482255378761,0.2886394501880965,-0.8906511753677142,0.10039383014992981,-0.48781903953748135,0.11654430857232737,-0.7232510715043682,0.12554106180392358,-0.8731451279159239,0.12290646435185368,-1.0,0.012718052876734071,-0.46183401656426964,-0.0061475137564041835,-0.6786544715386678,-0.014526299060053647,-0.8272410789537391,-0.021747176834092746,-0.9538830019369596,-0.07001485308435816,-0.39145051683121274,-0.1288000910689578,-0.5509438015985393,-0.16481885911300825,-0.6648698776340396,-0.18750324797396964,-0.7701314749082501
0,0.0,0.0,0.14258664020384926,-0.05153506411316185,0.2701805555160635,-0.1889367171185209,0.3700459903835335,-0.2920194376597142,0.4604207295499791,-0.3536874563077139,0.1955436203880139,-0.45241618088088525,0.25118616559543977,-0.6460493236911405,0.2898789472337325,-0.7712159179858471,0.3155832130631862,-0.8871165487795812,0.10933663279063165,-0.48872256652499635,0.13076631547648304,-0.7194730806773365,0.13964526839706737,-0.8702601612872433,0.13581329496603933,-1.0,0.02010926676575329,-0.46630113749223645,0.016277496436577995,-0.679257593673621,0.01473310994837557,-0.8274508097467766,0.009859680991981945,-0.957726075718808,-0.06708449118314547,-0.399526122757197,-0.11373675826695626,-0.5593124433599708,-0.14337855971539742,-0.6737801398071913,-0.1646649286564122,-0.7818074765041622
0,0.0,0.0,0.14096725769367835,-0.05107618569898804,0.2624882656598054,-0.18636208877956797,0.3580651768099626,-0.29179011261348375,0.4477068980568223,-0.35589460734289796,0.18805016225634857,-0.44580835685297443,0.2391816403243119,-0.6391561395856619,0.27126426027142386,-0.7641707589389797,0.2943484421132978,-0.8792305605662672,0.09867440494836635,-0.4824851866137837,0.11127469498614403,-0.7178009475736103,0.11906276529826462,-0.8703754239739864,0.11744440607103077,-1.0,0.008133481995912848,-0.4595640790398554,-0.002557972774852888,-0.6757682492463803,-0.007726611697388585,-0.8238402960694872,-0.013366025647199726,-0.9520519864458784,-0.0773752238512832,-0.39109836685707117,-0.1247830029321263,-0.5510714718334302,-0.15660676795922898,-0.6616560059412032,-0.1796927843866173,-0.7657735241893413
0,0.0,0.0,0.14788752921125314,-0.05050528256858635,0.2739686618538734,-0.18635934421052952,0.3707998291603454,-0.29363470473988956,0.45856763904252873,-0.35970390492085,0.19065310744984368,-0.4469148159880817,0.2510122350745551,-0.6447344850166133,0.28365946029647965,-0.7697411394640614,0.30708842875085646,-0.8885176623710479,0.10074266669770389,-0.48426028352500505,0.11170575500905308,-0.7191703751084194,0.11714236266789196,-0.8677161632733201,0.1171736360406898,-1.0,0.00924173709922768,-0.46243430314525114,-0.00459318807239634,-0.6845628964203627,-0.011970060552941569,-0.8267824557390687,-0.018486004406610523,-0.9560597473232928,-0.0777753094191553,-0.3965057825377178,-0.1232881117663788,-0.5541002023154441,-0.15412477063663074,-0.6603602409162997,-0.1752087168707195,-0.7632754961485172
0,0.0,0.0,0.1337840016664272,-0.05567546982302942,0.25772919283109114,-0.19256347319803632,0.3565141331424563,-0.29356849320464723,0.45006112859295144,-0.34899967949076616,0.1786154502913864,-0.45026092623103875,0.23454012143822384,-0.6390713251222685,0.2672729110282525,-0.7557574613741712,0.2921627337836855,-0.8647555912602496,0.08896103371479135,-0.48517821683355444,0.09757649454429253,-0.7228094935166256,0.10664609793933187,-0.8715676293803242,0.10886196238866544,-1.0,0.0006231036725179466,-0.46242682847456823,-0.011789039186381262,-0.688043148862965,-0.01232164052553478,-0.8309934787636664,-0.012302446102184686,-0.9574548204674076,-0.08150918148304696,-0.39660486028893605,-0.12758395201685216,-0.5570492636291571,-0.1576885357806382,-0.6669294839038576,-0.17938468248885983,-0.7723185603851289
0,0.0,0.0,0.13805681436344955,-0.052774500795208644,0.264692952938989,-0.1916210521283386,0.3625739413931454,-0.2975067257500194,0.4556758108558777,-0.3591184134940732,0.17908289348531045,-0.45252220857861114,0.23108041615204747,-0.6475526449708203,0.2588090090732507,-0.7690584686253791,0.2784358891175002,-0.8807188542943865,0.08709563235615907,-0.4840879851706964,0.09480303148049912,-0.7219863125370442,0.10308367071558995,-0.871730275877918,0.10513017875943417,-1.0,-0.0016527994536593591,-0.4587180632462315,-0.009985381797228528,-0.680813078084562,-0.008308552352122635,-0.823388035141984,-0.006154653192254506,-0.9492863798563214,-0.08349322649257891,-0.39107139318023293,-0.12631214974018107,-0.5506829837957169,-0.15646746921626978,-0.6597574599759438,-0.17998082845425328,-0.7628170250547835
